run_id,seed,workload,alpha,beta,policy,task_id,candidate_count,feasible_count,selected_candidate,selected_group_size,selected_sketch,admitted,latency_s,goodput_contrib,challenge_ms_task,false_risk,infeasible,low_risk,reason
a_min_000168,20260513,single,0.05,0.9,random,eval_168,13,11,cand_wan_a_d,3,scalar16,1,1.07068,1,0.360349,0.009,1,0,random_scalar16
a_min_000169,20260513,single,0.05,0.9,random,eval_169,13,11,cand_lan_e_f,3,scalar16,1,0.9281,1,0.360349,0.0165,1,0,random_scalar16
a_min_000170,20260513,single,0.05,0.9,random,eval_170,13,11,cand_lan_a_b,3,scalar16,1,0.94337,1,0.360349,0.015,1,0,random_scalar16
a_min_000171,20260513,single,0.05,0.9,random,eval_171,13,11,cand_wan_b_d,3,scalar16,1,1.1023,1,0.360349,0.0245,1,0,random_scalar16
a_min_000172,20260513,single,0.05,0.9,random,eval_172,13,11,cand_lan_b_d,3,scalar16,1,1.01048,1,0.360349,0.0245,1,0,random_scalar16
a_min_000173,20260513,single,0.05,0.9,random,eval_173,13,11,cand_wan_a_d,3,scalar16,1,1.0687,1,0.360349,0.009,1,0,random_scalar16
a_min_000174,20260513,single,0.05,0.9,random,eval_174,13,11,cand_lan_a_c,3,scalar16,1,0.9935,1,0.360349,0.011,1,0,random_scalar16
a_min_000175,20260513,single,0.05,0.9,random,eval_175,13,11,cand_lan_a_d,3,scalar16,1,0.97679,1,0.360349,0.009,1,0,random_scalar16
a_min_000176,20260513,single,0.05,0.9,random,eval_176,13,11,cand_wan_a_c,3,scalar16,1,1.08523,1,0.360349,0.011,1,0,random_scalar16
a_min_000177,20260513,single,0.05,0.9,random,eval_177,13,11,cand_lan_a_brtxint8,3,scalar16,1,0.96179,1,0.360349,0.0155,1,0,random_scalar16
a_min_000178,20260513,single,0.05,0.9,random,eval_178,13,11,cand_lan_a_c,3,scalar16,1,0.99521,1,0.360349,0.011,1,0,random_scalar16
a_min_000179,20260513,single,0.05,0.9,random,eval_179,13,11,cand_wan_a_d,3,scalar16,1,1.07023,1,0.360349,0.009,1,0,random_scalar16
a_min_000180,20260513,single,0.05,0.9,random,eval_180,13,11,cand_wan_a_b,3,scalar16,1,1.0351,1,0.360349,0.015,1,0,random_scalar16
a_min_000181,20260513,single,0.05,0.9,random,eval_181,13,11,cand_lan_a_d,3,scalar16,1,0.97751,1,0.360349,0.009,1,0,random_scalar16
a_min_000182,20260513,single,0.05,0.9,random,eval_182,13,11,cand_lan_a_d,3,scalar16,1,0.97769,1,0.360349,0.009,1,0,random_scalar16
a_min_000183,20260513,single,0.05,0.9,random,eval_183,13,11,cand_wan_e_f,3,scalar16,1,1.01911,1,0.360349,0.0165,1,0,random_scalar16
a_min_000184,20260513,single,0.05,0.9,random,eval_184,13,11,cand_wan_a_c,3,scalar16,1,1.08631,1,0.360349,0.011,1,0,random_scalar16
a_min_000185,20260513,single,0.05,0.9,random,eval_185,13,11,cand_wan_a_b,3,scalar16,1,1.036,1,0.360349,0.015,1,0,random_scalar16
a_min_000186,20260513,single,0.05,0.9,random,eval_186,13,11,cand_wan_a_c,3,scalar16,1,1.08604,1,0.360349,0.011,1,0,random_scalar16
a_min_000187,20260513,single,0.05,0.9,random,eval_187,13,11,cand_wan_a_c,3,scalar16,1,1.0882,1,0.360349,0.011,1,0,random_scalar16
a_min_000188,20260513,single,0.05,0.9,random,eval_188,13,11,cand_lan_e_f,3,scalar16,1,0.92882,1,0.360349,0.0165,1,0,random_scalar16
a_min_000189,20260513,single,0.05,0.9,random,eval_189,13,11,cand_wan_b_d,3,scalar16,1,1.10464,1,0.360349,0.0245,1,0,random_scalar16
a_min_000190,20260513,single,0.05,0.9,random,eval_190,13,11,cand_wan_a_b,3,scalar16,1,1.03591,1,0.360349,0.015,1,0,random_scalar16
a_min_000191,20260513,single,0.05,0.9,random,eval_191,13,11,cand_wan_e_f,3,scalar16,1,1.01911,1,0.360349,0.0165,1,0,random_scalar16
a_min_000192,20260513,single,0.05,0.9,random,eval_192,13,11,cand_wan_a_brtxint8,3,scalar16,1,1.05289,1,0.360349,0.0155,1,0,random_scalar16
a_min_000193,20260513,single,0.05,0.9,random,eval_193,13,11,cand_lan_a_b,3,scalar16,1,0.94391,1,0.360349,0.015,1,0,random_scalar16
a_min_000194,20260513,single,0.05,0.9,random,eval_194,13,11,cand_homo_ff,1,scalar16,1,1.21711,1,0.360349,0.0,0,1,random_scalar16
a_min_000195,20260513,single,0.05,0.9,random,eval_195,13,11,cand_lan_a_b,3,scalar16,1,0.944,1,0.360349,0.015,1,0,random_scalar16
a_min_000196,20260513,single,0.05,0.9,random,eval_196,13,11,cand_wan_a_brtxint8,3,scalar16,1,1.05244,1,0.360349,0.0155,1,0,random_scalar16
a_min_000197,20260513,single,0.05,0.9,random,eval_197,13,11,cand_wan_a_d,3,scalar16,1,1.0714,1,0.360349,0.009,1,0,random_scalar16
a_min_000198,20260513,single,0.05,0.9,random,eval_198,13,11,cand_lan_a_c,3,scalar16,1,0.99602,1,0.360349,0.011,1,0,random_scalar16
a_min_000199,20260513,single,0.05,0.9,random,eval_199,13,11,cand_lan_a_d,3,scalar16,1,0.97904,1,0.360349,0.009,1,0,random_scalar16
a_min_000200,20260513,single,0.05,0.9,random,eval_200,13,11,cand_wan_a_b,3,scalar16,1,1.03591,1,0.360349,0.015,1,0,random_scalar16
a_min_000201,20260513,single,0.05,0.9,cost_only_scalar,eval_001,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000202,20260513,single,0.05,0.9,cost_only_scalar,eval_002,13,11,cand_homo_ff,1,scalar16,1,1.21801,1,0.360349,0.0,0,1,cost_scalar16
a_min_000203,20260513,single,0.05,0.9,cost_only_scalar,eval_003,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000204,20260513,single,0.05,0.9,cost_only_scalar,eval_004,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000205,20260513,single,0.05,0.9,cost_only_scalar,eval_005,13,11,cand_homo_ff,1,scalar16,1,1.21792,1,0.360349,0.0,0,1,cost_scalar16
a_min_000206,20260513,single,0.05,0.9,cost_only_scalar,eval_006,13,11,cand_homo_ff,1,scalar16,1,1.21756,1,0.360349,0.0,0,1,cost_scalar16
a_min_000207,20260513,single,0.05,0.9,cost_only_scalar,eval_007,13,11,cand_homo_ff,1,scalar16,1,1.21972,1,0.360349,0.0,0,1,cost_scalar16
a_min_000208,20260513,single,0.05,0.9,cost_only_scalar,eval_008,13,11,cand_homo_ff,1,scalar16,1,1.21954,1,0.360349,0.0,0,1,cost_scalar16
a_min_000209,20260513,single,0.05,0.9,cost_only_scalar,eval_009,13,11,cand_homo_ff,1,scalar16,1,1.21936,1,0.360349,0.0,0,1,cost_scalar16
a_min_000210,20260513,single,0.05,0.9,cost_only_scalar,eval_010,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000211,20260513,single,0.05,0.9,cost_only_scalar,eval_011,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000212,20260513,single,0.05,0.9,cost_only_scalar,eval_012,13,11,cand_homo_ff,1,scalar16,1,1.2163,1,0.360349,0.0,0,1,cost_scalar16
a_min_000213,20260513,single,0.05,0.9,cost_only_scalar,eval_013,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000214,20260513,single,0.05,0.9,cost_only_scalar,eval_014,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000215,20260513,single,0.05,0.9,cost_only_scalar,eval_015,13,11,cand_homo_ff,1,scalar16,1,1.21621,1,0.360349,0.0,0,1,cost_scalar16
a_min_000216,20260513,single,0.05,0.9,cost_only_scalar,eval_016,13,11,cand_homo_ff,1,scalar16,1,1.21585,1,0.360349,0.0,0,1,cost_scalar16
a_min_000217,20260513,single,0.05,0.9,cost_only_scalar,eval_017,13,11,cand_homo_ff,1,scalar16,1,1.21801,1,0.360349,0.0,0,1,cost_scalar16
a_min_000218,20260513,single,0.05,0.9,cost_only_scalar,eval_018,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000219,20260513,single,0.05,0.9,cost_only_scalar,eval_019,13,11,cand_homo_ff,1,scalar16,1,1.21765,1,0.360349,0.0,0,1,cost_scalar16
a_min_000220,20260513,single,0.05,0.9,cost_only_scalar,eval_020,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000221,20260513,single,0.05,0.9,cost_only_scalar,eval_021,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000222,20260513,single,0.05,0.9,cost_only_scalar,eval_022,13,11,cand_homo_ff,1,scalar16,1,1.21549,1,0.360349,0.0,0,1,cost_scalar16
a_min_000223,20260513,single,0.05,0.9,cost_only_scalar,eval_023,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000224,20260513,single,0.05,0.9,cost_only_scalar,eval_024,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000225,20260513,single,0.05,0.9,cost_only_scalar,eval_025,13,11,cand_homo_ff,1,scalar16,1,1.2154,1,0.360349,0.0,0,1,cost_scalar16
a_min_000226,20260513,single,0.05,0.9,cost_only_scalar,eval_026,13,11,cand_homo_ff,1,scalar16,1,1.21504,1,0.360349,0.0,0,1,cost_scalar16
a_min_000227,20260513,single,0.05,0.9,cost_only_scalar,eval_027,13,11,cand_homo_ff,1,scalar16,1,1.2172,1,0.360349,0.0,0,1,cost_scalar16
a_min_000228,20260513,single,0.05,0.9,cost_only_scalar,eval_028,13,11,cand_homo_ff,1,scalar16,1,1.21702,1,0.360349,0.0,0,1,cost_scalar16
a_min_000229,20260513,single,0.05,0.9,cost_only_scalar,eval_029,13,11,cand_homo_ff,1,scalar16,1,1.21684,1,0.360349,0.0,0,1,cost_scalar16
a_min_000230,20260513,single,0.05,0.9,cost_only_scalar,eval_030,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000231,20260513,single,0.05,0.9,cost_only_scalar,eval_031,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000232,20260513,single,0.05,0.9,cost_only_scalar,eval_032,13,11,cand_homo_ff,1,scalar16,1,1.21711,1,0.360349,0.0,0,1,cost_scalar16
a_min_000233,20260513,single,0.05,0.9,cost_only_scalar,eval_033,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000234,20260513,single,0.05,0.9,cost_only_scalar,eval_034,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000235,20260513,single,0.05,0.9,cost_only_scalar,eval_035,13,11,cand_homo_ff,1,scalar16,1,1.21702,1,0.360349,0.0,0,1,cost_scalar16
a_min_000236,20260513,single,0.05,0.9,cost_only_scalar,eval_036,13,11,cand_homo_ff,1,scalar16,1,1.21666,1,0.360349,0.0,0,1,cost_scalar16
a_min_000237,20260513,single,0.05,0.9,cost_only_scalar,eval_037,13,11,cand_homo_ff,1,scalar16,1,1.21882,1,0.360349,0.0,0,1,cost_scalar16
a_min_000238,20260513,single,0.05,0.9,cost_only_scalar,eval_038,13,11,cand_homo_ff,1,scalar16,1,1.21864,1,0.360349,0.0,0,1,cost_scalar16
a_min_000239,20260513,single,0.05,0.9,cost_only_scalar,eval_039,13,11,cand_homo_ff,1,scalar16,1,1.21846,1,0.360349,0.0,0,1,cost_scalar16
a_min_000240,20260513,single,0.05,0.9,cost_only_scalar,eval_040,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000241,20260513,single,0.05,0.9,cost_only_scalar,eval_041,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000242,20260513,single,0.05,0.9,cost_only_scalar,eval_042,13,11,cand_homo_ff,1,scalar16,1,1.21711,1,0.360349,0.0,0,1,cost_scalar16
a_min_000243,20260513,single,0.05,0.9,cost_only_scalar,eval_043,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000244,20260513,single,0.05,0.9,cost_only_scalar,eval_044,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000245,20260513,single,0.05,0.9,cost_only_scalar,eval_045,13,11,cand_homo_ff,1,scalar16,1,1.21702,1,0.360349,0.0,0,1,cost_scalar16
a_min_000246,20260513,single,0.05,0.9,cost_only_scalar,eval_046,13,11,cand_homo_ff,1,scalar16,1,1.21666,1,0.360349,0.0,0,1,cost_scalar16
a_min_000247,20260513,single,0.05,0.9,cost_only_scalar,eval_047,13,11,cand_homo_ff,1,scalar16,1,1.21882,1,0.360349,0.0,0,1,cost_scalar16
a_min_000248,20260513,single,0.05,0.9,cost_only_scalar,eval_048,13,11,cand_homo_ff,1,scalar16,1,1.21864,1,0.360349,0.0,0,1,cost_scalar16
a_min_000249,20260513,single,0.05,0.9,cost_only_scalar,eval_049,13,11,cand_homo_ff,1,scalar16,1,1.21846,1,0.360349,0.0,0,1,cost_scalar16
a_min_000250,20260513,single,0.05,0.9,cost_only_scalar,eval_050,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000251,20260513,single,0.05,0.9,cost_only_scalar,eval_051,13,11,cand_homo_ff,1,scalar16,1,1.21792,1,0.360349,0.0,0,1,cost_scalar16
a_min_000252,20260513,single,0.05,0.9,cost_only_scalar,eval_052,13,11,cand_homo_ff,1,scalar16,1,1.2181,1,0.360349,0.0,0,1,cost_scalar16
a_min_000253,20260513,single,0.05,0.9,cost_only_scalar,eval_053,13,11,cand_homo_ff,1,scalar16,1,1.21792,1,0.360349,0.0,0,1,cost_scalar16
a_min_000254,20260513,single,0.05,0.9,cost_only_scalar,eval_054,13,11,cand_homo_ff,1,scalar16,1,1.21792,1,0.360349,0.0,0,1,cost_scalar16
a_min_000255,20260513,single,0.05,0.9,cost_only_scalar,eval_055,13,11,cand_homo_ff,1,scalar16,1,1.21801,1,0.360349,0.0,0,1,cost_scalar16
a_min_000256,20260513,single,0.05,0.9,cost_only_scalar,eval_056,13,11,cand_homo_ff,1,scalar16,1,1.21765,1,0.360349,0.0,0,1,cost_scalar16
a_min_000257,20260513,single,0.05,0.9,cost_only_scalar,eval_057,13,11,cand_homo_ff,1,scalar16,1,1.21981,1,0.360349,0.0,0,1,cost_scalar16
a_min_000258,20260513,single,0.05,0.9,cost_only_scalar,eval_058,13,11,cand_homo_ff,1,scalar16,1,1.21963,1,0.360349,0.0,0,1,cost_scalar16
a_min_000259,20260513,single,0.05,0.9,cost_only_scalar,eval_059,13,11,cand_homo_ff,1,scalar16,1,1.21945,1,0.360349,0.0,0,1,cost_scalar16
a_min_000260,20260513,single,0.05,0.9,cost_only_scalar,eval_060,13,11,cand_homo_ff,1,scalar16,1,1.21792,1,0.360349,0.0,0,1,cost_scalar16
a_min_000261,20260513,single,0.05,0.9,cost_only_scalar,eval_061,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000262,20260513,single,0.05,0.9,cost_only_scalar,eval_062,13,11,cand_homo_ff,1,scalar16,1,1.21549,1,0.360349,0.0,0,1,cost_scalar16
a_min_000263,20260513,single,0.05,0.9,cost_only_scalar,eval_063,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000264,20260513,single,0.05,0.9,cost_only_scalar,eval_064,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000265,20260513,single,0.05,0.9,cost_only_scalar,eval_065,13,11,cand_homo_ff,1,scalar16,1,1.2154,1,0.360349,0.0,0,1,cost_scalar16
a_min_000266,20260513,single,0.05,0.9,cost_only_scalar,eval_066,13,11,cand_homo_ff,1,scalar16,1,1.21504,1,0.360349,0.0,0,1,cost_scalar16
a_min_000267,20260513,single,0.05,0.9,cost_only_scalar,eval_067,13,11,cand_homo_ff,1,scalar16,1,1.2172,1,0.360349,0.0,0,1,cost_scalar16
a_min_000268,20260513,single,0.05,0.9,cost_only_scalar,eval_068,13,11,cand_homo_ff,1,scalar16,1,1.21702,1,0.360349,0.0,0,1,cost_scalar16
a_min_000269,20260513,single,0.05,0.9,cost_only_scalar,eval_069,13,11,cand_homo_ff,1,scalar16,1,1.21684,1,0.360349,0.0,0,1,cost_scalar16
a_min_000270,20260513,single,0.05,0.9,cost_only_scalar,eval_070,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000271,20260513,single,0.05,0.9,cost_only_scalar,eval_071,13,11,cand_homo_ff,1,scalar16,1,1.2154,1,0.360349,0.0,0,1,cost_scalar16
a_min_000272,20260513,single,0.05,0.9,cost_only_scalar,eval_072,13,11,cand_homo_ff,1,scalar16,1,1.21558,1,0.360349,0.0,0,1,cost_scalar16
a_min_000273,20260513,single,0.05,0.9,cost_only_scalar,eval_073,13,11,cand_homo_ff,1,scalar16,1,1.2154,1,0.360349,0.0,0,1,cost_scalar16
a_min_000274,20260513,single,0.05,0.9,cost_only_scalar,eval_074,13,11,cand_homo_ff,1,scalar16,1,1.2154,1,0.360349,0.0,0,1,cost_scalar16
a_min_000275,20260513,single,0.05,0.9,cost_only_scalar,eval_075,13,11,cand_homo_ff,1,scalar16,1,1.21549,1,0.360349,0.0,0,1,cost_scalar16
a_min_000276,20260513,single,0.05,0.9,cost_only_scalar,eval_076,13,11,cand_homo_ff,1,scalar16,1,1.21513,1,0.360349,0.0,0,1,cost_scalar16
a_min_000277,20260513,single,0.05,0.9,cost_only_scalar,eval_077,13,11,cand_homo_ff,1,scalar16,1,1.21729,1,0.360349,0.0,0,1,cost_scalar16
a_min_000278,20260513,single,0.05,0.9,cost_only_scalar,eval_078,13,11,cand_homo_ff,1,scalar16,1,1.21711,1,0.360349,0.0,0,1,cost_scalar16
a_min_000279,20260513,single,0.05,0.9,cost_only_scalar,eval_079,13,11,cand_homo_ff,1,scalar16,1,1.21693,1,0.360349,0.0,0,1,cost_scalar16
a_min_000280,20260513,single,0.05,0.9,cost_only_scalar,eval_080,13,11,cand_homo_ff,1,scalar16,1,1.2154,1,0.360349,0.0,0,1,cost_scalar16
a_min_000281,20260513,single,0.05,0.9,cost_only_scalar,eval_081,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000282,20260513,single,0.05,0.9,cost_only_scalar,eval_082,13,11,cand_homo_ff,1,scalar16,1,1.2163,1,0.360349,0.0,0,1,cost_scalar16
a_min_000283,20260513,single,0.05,0.9,cost_only_scalar,eval_083,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000284,20260513,single,0.05,0.9,cost_only_scalar,eval_084,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000285,20260513,single,0.05,0.9,cost_only_scalar,eval_085,13,11,cand_homo_ff,1,scalar16,1,1.21621,1,0.360349,0.0,0,1,cost_scalar16
a_min_000286,20260513,single,0.05,0.9,cost_only_scalar,eval_086,13,11,cand_homo_ff,1,scalar16,1,1.21585,1,0.360349,0.0,0,1,cost_scalar16
a_min_000287,20260513,single,0.05,0.9,cost_only_scalar,eval_087,13,11,cand_homo_ff,1,scalar16,1,1.21801,1,0.360349,0.0,0,1,cost_scalar16
a_min_000288,20260513,single,0.05,0.9,cost_only_scalar,eval_088,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000289,20260513,single,0.05,0.9,cost_only_scalar,eval_089,13,11,cand_homo_ff,1,scalar16,1,1.21765,1,0.360349,0.0,0,1,cost_scalar16
a_min_000290,20260513,single,0.05,0.9,cost_only_scalar,eval_090,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000291,20260513,single,0.05,0.9,cost_only_scalar,eval_091,13,11,cand_homo_ff,1,scalar16,1,1.2163,1,0.360349,0.0,0,1,cost_scalar16
a_min_000292,20260513,single,0.05,0.9,cost_only_scalar,eval_092,13,11,cand_homo_ff,1,scalar16,1,1.21648,1,0.360349,0.0,0,1,cost_scalar16
a_min_000293,20260513,single,0.05,0.9,cost_only_scalar,eval_093,13,11,cand_homo_ff,1,scalar16,1,1.2163,1,0.360349,0.0,0,1,cost_scalar16
a_min_000294,20260513,single,0.05,0.9,cost_only_scalar,eval_094,13,11,cand_homo_ff,1,scalar16,1,1.2163,1,0.360349,0.0,0,1,cost_scalar16
a_min_000295,20260513,single,0.05,0.9,cost_only_scalar,eval_095,13,11,cand_homo_ff,1,scalar16,1,1.21639,1,0.360349,0.0,0,1,cost_scalar16
a_min_000296,20260513,single,0.05,0.9,cost_only_scalar,eval_096,13,11,cand_homo_ff,1,scalar16,1,1.21603,1,0.360349,0.0,0,1,cost_scalar16
a_min_000297,20260513,single,0.05,0.9,cost_only_scalar,eval_097,13,11,cand_homo_ff,1,scalar16,1,1.21819,1,0.360349,0.0,0,1,cost_scalar16
a_min_000298,20260513,single,0.05,0.9,cost_only_scalar,eval_098,13,11,cand_homo_ff,1,scalar16,1,1.21801,1,0.360349,0.0,0,1,cost_scalar16
a_min_000299,20260513,single,0.05,0.9,cost_only_scalar,eval_099,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000300,20260513,single,0.05,0.9,cost_only_scalar,eval_100,13,11,cand_homo_ff,1,scalar16,1,1.2163,1,0.360349,0.0,0,1,cost_scalar16
a_min_000301,20260513,single,0.05,0.9,cost_only_scalar,eval_101,13,11,cand_homo_ff,1,scalar16,1,1.21549,1,0.360349,0.0,0,1,cost_scalar16
a_min_000302,20260513,single,0.05,0.9,cost_only_scalar,eval_102,13,11,cand_homo_ff,1,scalar16,1,1.21567,1,0.360349,0.0,0,1,cost_scalar16
a_min_000303,20260513,single,0.05,0.9,cost_only_scalar,eval_103,13,11,cand_homo_ff,1,scalar16,1,1.21549,1,0.360349,0.0,0,1,cost_scalar16
a_min_000304,20260513,single,0.05,0.9,cost_only_scalar,eval_104,13,11,cand_homo_ff,1,scalar16,1,1.21549,1,0.360349,0.0,0,1,cost_scalar16
a_min_000305,20260513,single,0.05,0.9,cost_only_scalar,eval_105,13,11,cand_homo_ff,1,scalar16,1,1.21558,1,0.360349,0.0,0,1,cost_scalar16
a_min_000306,20260513,single,0.05,0.9,cost_only_scalar,eval_106,13,11,cand_homo_ff,1,scalar16,1,1.21522,1,0.360349,0.0,0,1,cost_scalar16
a_min_000307,20260513,single,0.05,0.9,cost_only_scalar,eval_107,13,11,cand_homo_ff,1,scalar16,1,1.21738,1,0.360349,0.0,0,1,cost_scalar16
a_min_000308,20260513,single,0.05,0.9,cost_only_scalar,eval_108,13,11,cand_homo_ff,1,scalar16,1,1.2172,1,0.360349,0.0,0,1,cost_scalar16
a_min_000309,20260513,single,0.05,0.9,cost_only_scalar,eval_109,13,11,cand_homo_ff,1,scalar16,1,1.21702,1,0.360349,0.0,0,1,cost_scalar16
a_min_000310,20260513,single,0.05,0.9,cost_only_scalar,eval_110,13,11,cand_homo_ff,1,scalar16,1,1.21549,1,0.360349,0.0,0,1,cost_scalar16
a_min_000311,20260513,single,0.05,0.9,cost_only_scalar,eval_111,13,11,cand_homo_ff,1,scalar16,1,1.21558,1,0.360349,0.0,0,1,cost_scalar16
a_min_000312,20260513,single,0.05,0.9,cost_only_scalar,eval_112,13,11,cand_homo_ff,1,scalar16,1,1.21576,1,0.360349,0.0,0,1,cost_scalar16
a_min_000313,20260513,single,0.05,0.9,cost_only_scalar,eval_113,13,11,cand_homo_ff,1,scalar16,1,1.21558,1,0.360349,0.0,0,1,cost_scalar16
a_min_000314,20260513,single,0.05,0.9,cost_only_scalar,eval_114,13,11,cand_homo_ff,1,scalar16,1,1.21558,1,0.360349,0.0,0,1,cost_scalar16
a_min_000315,20260513,single,0.05,0.9,cost_only_scalar,eval_115,13,11,cand_homo_ff,1,scalar16,1,1.21567,1,0.360349,0.0,0,1,cost_scalar16
a_min_000316,20260513,single,0.05,0.9,cost_only_scalar,eval_116,13,11,cand_homo_ff,1,scalar16,1,1.21531,1,0.360349,0.0,0,1,cost_scalar16
a_min_000317,20260513,single,0.05,0.9,cost_only_scalar,eval_117,13,11,cand_homo_ff,1,scalar16,1,1.21747,1,0.360349,0.0,0,1,cost_scalar16
a_min_000318,20260513,single,0.05,0.9,cost_only_scalar,eval_118,13,11,cand_homo_ff,1,scalar16,1,1.21729,1,0.360349,0.0,0,1,cost_scalar16
a_min_000319,20260513,single,0.05,0.9,cost_only_scalar,eval_119,13,11,cand_homo_ff,1,scalar16,1,1.21711,1,0.360349,0.0,0,1,cost_scalar16
a_min_000320,20260513,single,0.05,0.9,cost_only_scalar,eval_120,13,11,cand_homo_ff,1,scalar16,1,1.21558,1,0.360349,0.0,0,1,cost_scalar16
a_min_000321,20260513,single,0.05,0.9,cost_only_scalar,eval_121,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000322,20260513,single,0.05,0.9,cost_only_scalar,eval_122,13,11,cand_homo_ff,1,scalar16,1,1.2163,1,0.360349,0.0,0,1,cost_scalar16
a_min_000323,20260513,single,0.05,0.9,cost_only_scalar,eval_123,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000324,20260513,single,0.05,0.9,cost_only_scalar,eval_124,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000325,20260513,single,0.05,0.9,cost_only_scalar,eval_125,13,11,cand_homo_ff,1,scalar16,1,1.21621,1,0.360349,0.0,0,1,cost_scalar16
a_min_000326,20260513,single,0.05,0.9,cost_only_scalar,eval_126,13,11,cand_homo_ff,1,scalar16,1,1.21585,1,0.360349,0.0,0,1,cost_scalar16
a_min_000327,20260513,single,0.05,0.9,cost_only_scalar,eval_127,13,11,cand_homo_ff,1,scalar16,1,1.21801,1,0.360349,0.0,0,1,cost_scalar16
a_min_000328,20260513,single,0.05,0.9,cost_only_scalar,eval_128,13,11,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,cost_scalar16
a_min_000329,20260513,single,0.05,0.9,cost_only_scalar,eval_129,13,11,cand_homo_ff,1,scalar16,1,1.21765,1,0.360349,0.0,0,1,cost_scalar16
a_min_000330,20260513,single,0.05,0.9,cost_only_scalar,eval_130,13,11,cand_homo_ff,1,scalar16,1,1.21612,1,0.360349,0.0,0,1,cost_scalar16
a_min_000331,20260513,single,0.05,0.9,cost_only_scalar,eval_131,13,11,cand_homo_ff,1,scalar16,1,1.21657,1,0.360349,0.0,0,1,cost_scalar16
a_min_000332,20260513,single,0.05,0.9,cost_only_scalar,eval_132,13,11,cand_homo_ff,1,scalar16,1,1.21675,1,0.360349,0.0,0,1,cost_scalar16
