pair_id,pair_label,variant,family,prompt_id,checkpoint,gap_metric,gap_value,threshold,over_threshold
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_090,C1,mean_projected_cosine_gap,3.3279e-05,8.9418e-05,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_090,C2,mean_projected_cosine_gap,0.000154157,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_090,C3,mean_projected_cosine_gap,0.000191718,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_091,C1,mean_projected_cosine_gap,4.0457e-05,8.9418e-05,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_091,C2,mean_projected_cosine_gap,0.000203609,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_091,C3,mean_projected_cosine_gap,7.0706e-05,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_092,C1,mean_projected_cosine_gap,9.0686e-05,8.9418e-05,1
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_092,C2,mean_projected_cosine_gap,0.000202472,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_092,C3,mean_projected_cosine_gap,0.000110278,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_093,C1,mean_projected_cosine_gap,4.7965e-05,8.9418e-05,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_093,C2,mean_projected_cosine_gap,0.000253775,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_093,C3,mean_projected_cosine_gap,3.6001e-05,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_094,C1,mean_projected_cosine_gap,3.8971e-05,8.9418e-05,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_094,C2,mean_projected_cosine_gap,0.000149185,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_094,C3,mean_projected_cosine_gap,4.5245e-05,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_095,C1,mean_projected_cosine_gap,2.3723e-05,8.9418e-05,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_095,C2,mean_projected_cosine_gap,0.00039176,0.000391069,1
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_095,C3,mean_projected_cosine_gap,6.4135e-05,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_096,C1,mean_projected_cosine_gap,2.0184e-05,8.9418e-05,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_096,C2,mean_projected_cosine_gap,8.5012e-05,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_096,C3,mean_projected_cosine_gap,4.233e-05,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_097,C1,mean_projected_cosine_gap,2.9234e-05,8.9418e-05,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_097,C2,mean_projected_cosine_gap,0.00011644,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_097,C3,mean_projected_cosine_gap,0.000142002,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_098,C1,mean_projected_cosine_gap,0.000113757,8.9418e-05,1
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_098,C2,mean_projected_cosine_gap,0.000144009,0.000391069,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_098,C3,mean_projected_cosine_gap,0.000245066,0.000261239,0
t4strict_pair_b_vs_d_40_200,stack_b_vs_stack_d,projcos4,projcos,eval_099,C1,mean_projected_cosine_gap,7.1184e-05,8.9418e-05,0
