threat_model,attack_family,rho,boundary,detector,n_eval,threshold_gamma,tpr_at_1fpr,eval_fpr,evaded_rate,harmful_evasion_rate,harm_proxy_mean,localization_acc,tpr_ci_lo,tpr_ci_hi,rho_eff
TM2_seed_known,tol_hug_combined,0.01,C2,SignRadial,520,0.008965,0.161538,0.009615,0.838462,0.748077,0.117086,0.02381,0.132407,0.195634,0.00042
TM2_seed_known,tol_hug_combined,0.01,C3,Combined,520,0.9900995,0.009615,0.009615,0.990385,0.878846,0.18386,0.6,0.004114,0.022309,0.007688
TM2_seed_known,tol_hug_combined,0.01,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.876923,0.18386,0.75,0.007816,0.030061,0.007688
TM2_seed_known,tol_hug_combined,0.01,C3,SignRadial,520,0.008965,0.009615,0.009615,0.990385,0.876923,0.18386,0.4,0.004114,0.022309,0.007688
TM2_seed_known,tol_hug_combined,0.02,C1,Combined,520,0.9900995,0.565385,0.009615,0.434615,0.334615,0.098146,0.0,0.522453,0.607357,0.000155
TM2_seed_known,tol_hug_combined,0.02,C1,ProjCos4,520,0.00061048,0.536538,0.015385,0.463462,0.363462,0.098146,0.003584,0.493567,0.578974,0.000155
TM2_seed_known,tol_hug_combined,0.02,C1,SignRadial,520,0.008965,0.380769,0.009615,0.619231,0.519231,0.098146,0.005051,0.340052,0.423235,0.000155
TM2_seed_known,tol_hug_combined,0.02,C2,Combined,520,0.9900995,0.378846,0.009615,0.621154,0.525,0.116548,0.010152,0.338184,0.421285,0.000418
TM2_seed_known,tol_hug_combined,0.02,C2,ProjCos4,520,0.00061048,0.373077,0.015385,0.626923,0.528846,0.116548,0.005155,0.332583,0.415433,0.000418
TM2_seed_known,tol_hug_combined,0.02,C2,SignRadial,520,0.008965,0.161538,0.009615,0.838462,0.742308,0.116548,0.02381,0.132407,0.195634,0.000418
TM2_seed_known,tol_hug_combined,0.02,C3,Combined,520,0.9900995,0.009615,0.009615,0.990385,0.880769,0.224517,0.6,0.004114,0.022309,0.00929
TM2_seed_known,tol_hug_combined,0.02,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.878846,0.224517,0.75,0.007816,0.030061,0.00929
TM2_seed_known,tol_hug_combined,0.02,C3,SignRadial,520,0.008965,0.009615,0.009615,0.990385,0.878846,0.224517,0.4,0.004114,0.022309,0.00929
TM2_seed_known,tol_hug_combined,0.05,C1,Combined,520,0.9900995,0.565385,0.009615,0.434615,0.334615,0.098146,0.0,0.522453,0.607357,0.000155
TM2_seed_known,tol_hug_combined,0.05,C1,ProjCos4,520,0.00061048,0.536538,0.015385,0.463462,0.363462,0.098146,0.003584,0.493567,0.578974,0.000155
TM2_seed_known,tol_hug_combined,0.05,C1,SignRadial,520,0.008965,0.380769,0.009615,0.619231,0.519231,0.098146,0.005051,0.340052,0.423235,0.000155
TM2_seed_known,tol_hug_combined,0.05,C2,Combined,520,0.9900995,0.373077,0.009615,0.626923,0.525,0.114973,0.010309,0.332583,0.415433,0.000413
TM2_seed_known,tol_hug_combined,0.05,C2,ProjCos4,520,0.00061048,0.367308,0.015385,0.632692,0.528846,0.114973,0.005236,0.326987,0.409574,0.000413
TM2_seed_known,tol_hug_combined,0.05,C2,SignRadial,520,0.008965,0.159615,0.009615,0.840385,0.736538,0.114973,0.024096,0.130649,0.193574,0.000413
TM2_seed_known,tol_hug_combined,0.05,C3,Combined,520,0.9900995,0.009615,0.009615,0.990385,0.878846,0.228329,0.6,0.004114,0.022309,0.009416
TM2_seed_known,tol_hug_combined,0.05,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.876923,0.228329,0.75,0.007816,0.030061,0.009416
TM2_seed_known,tol_hug_combined,0.05,C3,SignRadial,520,0.008965,0.009615,0.009615,0.990385,0.876923,0.228329,0.4,0.004114,0.022309,0.009416
TM2_seed_known,tol_hug_combined,0.1,C1,Combined,520,0.9900995,0.565385,0.009615,0.434615,0.334615,0.098146,0.0,0.522453,0.607357,0.000155
TM2_seed_known,tol_hug_combined,0.1,C1,ProjCos4,520,0.00061048,0.536538,0.015385,0.463462,0.363462,0.098146,0.003584,0.493567,0.578974,0.000155
TM2_seed_known,tol_hug_combined,0.1,C1,SignRadial,520,0.008965,0.380769,0.009615,0.619231,0.519231,0.098146,0.005051,0.340052,0.423235,0.000155
TM2_seed_known,tol_hug_combined,0.1,C2,Combined,520,0.9900995,0.373077,0.009615,0.626923,0.525,0.114973,0.010309,0.332583,0.415433,0.000413
TM2_seed_known,tol_hug_combined,0.1,C2,ProjCos4,520,0.00061048,0.367308,0.015385,0.632692,0.528846,0.114973,0.005236,0.326987,0.409574,0.000413
TM2_seed_known,tol_hug_combined,0.1,C2,SignRadial,520,0.008965,0.159615,0.009615,0.840385,0.736538,0.114973,0.024096,0.130649,0.193574,0.000413
TM2_seed_known,tol_hug_combined,0.1,C3,Combined,520,0.9900995,0.009615,0.009615,0.990385,0.878846,0.228329,0.6,0.004114,0.022309,0.009416
TM2_seed_known,tol_hug_combined,0.1,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.876923,0.228329,0.75,0.007816,0.030061,0.009416
TM2_seed_known,tol_hug_combined,0.1,C3,SignRadial,520,0.008965,0.009615,0.009615,0.990385,0.876923,0.228329,0.4,0.004114,0.022309,0.009416
TM2_seed_known,tol_hug_projcos,0.002,C1,Combined,520,0.9900995,0.803846,0.009615,0.196154,0.169231,0.141676,0.0311,0.767541,0.835695,0.00023
TM2_seed_known,tol_hug_projcos,0.002,C1,ProjCos4,520,0.00061048,0.775,0.015385,0.225,0.2,0.141676,0.002481,0.737167,0.8088,0.00023
TM2_seed_known,tol_hug_projcos,0.002,C1,SignRadial,520,0.008965,0.605769,0.009615,0.394231,0.367308,0.141676,0.107937,0.563138,0.646849,0.00023
TM2_seed_known,tol_hug_projcos,0.002,C2,Combined,520,0.9900995,0.578846,0.009615,0.421154,0.415385,0.174412,0.172757,0.535983,0.620553,0.000649
TM2_seed_known,tol_hug_projcos,0.002,C2,ProjCos4,520,0.00061048,0.565385,0.015385,0.434615,0.428846,0.174412,0.003401,0.522453,0.607357,0.000649
TM2_seed_known,tol_hug_projcos,0.002,C2,SignRadial,520,0.008965,0.326923,0.009615,0.673077,0.665385,0.174412,0.452941,0.288002,0.368382,0.000649
TM2_seed_known,tol_hug_projcos,0.002,C3,Combined,520,0.9900995,0.009615,0.009615,0.990385,0.778846,0.04682,0.6,0.004114,0.022309,0.001965
TM2_seed_known,tol_hug_projcos,0.002,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.780769,0.04682,0.75,0.007816,0.030061,0.001965
TM2_seed_known,tol_hug_projcos,0.002,C3,SignRadial,520,0.008965,0.013462,0.009615,0.986538,0.769231,0.04682,0.571429,0.006536,0.027523,0.001965
TM2_seed_known,tol_hug_projcos,0.005,C1,Combined,520,0.9900995,0.803846,0.009615,0.196154,0.169231,0.141676,0.0311,0.767541,0.835695,0.00023
TM2_seed_known,tol_hug_projcos,0.005,C1,ProjCos4,520,0.00061048,0.775,0.015385,0.225,0.2,0.141676,0.002481,0.737167,0.8088,0.00023
TM2_seed_known,tol_hug_projcos,0.005,C1,SignRadial,520,0.008965,0.605769,0.009615,0.394231,0.367308,0.141676,0.107937,0.563138,0.646849,0.00023
TM2_seed_known,tol_hug_projcos,0.005,C2,Combined,520,0.9900995,0.578846,0.009615,0.421154,0.415385,0.1745,0.17608,0.535983,0.620553,0.00065
TM2_seed_known,tol_hug_projcos,0.005,C2,ProjCos4,520,0.00061048,0.565385,0.015385,0.434615,0.428846,0.1745,0.003401,0.522453,0.607357,0.00065
TM2_seed_known,tol_hug_projcos,0.005,C2,SignRadial,520,0.008965,0.326923,0.009615,0.673077,0.665385,0.1745,0.458824,0.288002,0.368382,0.00065
TM2_seed_known,tol_hug_projcos,0.005,C3,Combined,520,0.9900995,0.015385,0.009615,0.984615,0.971154,0.116854,0.75,0.007816,0.030061,0.004909
TM2_seed_known,tol_hug_projcos,0.005,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.978846,0.116854,0.75,0.007816,0.030061,0.004909
TM2_seed_known,tol_hug_projcos,0.005,C3,SignRadial,520,0.008965,0.021154,0.009615,0.978846,0.961538,0.116854,0.727273,0.011852,0.037478,0.004909
TM2_seed_known,tol_hug_projcos,0.01,C1,Combined,520,0.9900995,0.803846,0.009615,0.196154,0.169231,0.141676,0.0311,0.767541,0.835695,0.00023
TM2_seed_known,tol_hug_projcos,0.01,C1,ProjCos4,520,0.00061048,0.775,0.015385,0.225,0.2,0.141676,0.002481,0.737167,0.8088,0.00023
TM2_seed_known,tol_hug_projcos,0.01,C1,SignRadial,520,0.008965,0.605769,0.009615,0.394231,0.367308,0.141676,0.107937,0.563138,0.646849,0.00023
TM2_seed_known,tol_hug_projcos,0.01,C2,Combined,520,0.9900995,0.578846,0.009615,0.421154,0.415385,0.1745,0.17608,0.535983,0.620553,0.00065
TM2_seed_known,tol_hug_projcos,0.01,C2,ProjCos4,520,0.00061048,0.565385,0.015385,0.434615,0.428846,0.1745,0.003401,0.522453,0.607357,0.00065
TM2_seed_known,tol_hug_projcos,0.01,C2,SignRadial,520,0.008965,0.326923,0.009615,0.673077,0.665385,0.1745,0.458824,0.288002,0.368382,0.00065
TM2_seed_known,tol_hug_projcos,0.01,C3,Combined,520,0.9900995,0.030769,0.009615,0.969231,0.955769,0.231463,0.875,0.019027,0.049394,0.009739
TM2_seed_known,tol_hug_projcos,0.01,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.978846,0.231463,0.75,0.007816,0.030061,0.009739
TM2_seed_known,tol_hug_projcos,0.01,C3,SignRadial,520,0.008965,0.036538,0.009615,0.963462,0.946154,0.231463,0.842105,0.023514,0.05636,0.009739
TM2_seed_known,tol_hug_projcos,0.02,C1,Combined,520,0.9900995,0.803846,0.009615,0.196154,0.169231,0.141676,0.0311,0.767541,0.835695,0.00023
TM2_seed_known,tol_hug_projcos,0.02,C1,ProjCos4,520,0.00061048,0.775,0.015385,0.225,0.2,0.141676,0.002481,0.737167,0.8088,0.00023
TM2_seed_known,tol_hug_projcos,0.02,C1,SignRadial,520,0.008965,0.605769,0.009615,0.394231,0.367308,0.141676,0.107937,0.563138,0.646849,0.00023
TM2_seed_known,tol_hug_projcos,0.02,C2,Combined,520,0.9900995,0.578846,0.009615,0.421154,0.415385,0.1745,0.17608,0.535983,0.620553,0.00065
TM2_seed_known,tol_hug_projcos,0.02,C2,ProjCos4,520,0.00061048,0.565385,0.015385,0.434615,0.428846,0.1745,0.003401,0.522453,0.607357,0.00065
TM2_seed_known,tol_hug_projcos,0.02,C2,SignRadial,520,0.008965,0.326923,0.009615,0.673077,0.665385,0.1745,0.458824,0.288002,0.368382,0.00065
TM2_seed_known,tol_hug_projcos,0.02,C3,Combined,520,0.9900995,0.111538,0.009615,0.888462,0.875,0.401004,0.965517,0.08728,0.141495,0.016763
TM2_seed_known,tol_hug_projcos,0.02,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.978846,0.401004,0.75,0.007816,0.030061,0.016763
TM2_seed_known,tol_hug_projcos,0.02,C3,SignRadial,520,0.008965,0.138462,0.009615,0.861538,0.844231,0.401004,0.944444,0.111417,0.170808,0.016763
TM2_seed_known,tol_hug_projcos,0.05,C1,Combined,520,0.9900995,0.803846,0.009615,0.196154,0.169231,0.141676,0.0311,0.767541,0.835695,0.00023
TM2_seed_known,tol_hug_projcos,0.05,C1,ProjCos4,520,0.00061048,0.775,0.015385,0.225,0.2,0.141676,0.002481,0.737167,0.8088,0.00023
TM2_seed_known,tol_hug_projcos,0.05,C1,SignRadial,520,0.008965,0.605769,0.009615,0.394231,0.367308,0.141676,0.107937,0.563138,0.646849,0.00023
TM2_seed_known,tol_hug_projcos,0.05,C2,Combined,520,0.9900995,0.578846,0.009615,0.421154,0.415385,0.1745,0.17608,0.535983,0.620553,0.00065
TM2_seed_known,tol_hug_projcos,0.05,C2,ProjCos4,520,0.00061048,0.565385,0.015385,0.434615,0.428846,0.1745,0.003401,0.522453,0.607357,0.00065
TM2_seed_known,tol_hug_projcos,0.05,C2,SignRadial,520,0.008965,0.326923,0.009615,0.673077,0.665385,0.1745,0.458824,0.288002,0.368382,0.00065
TM2_seed_known,tol_hug_projcos,0.05,C3,Combined,520,0.9900995,0.130769,0.009615,0.869231,0.855769,0.455708,0.970588,0.104479,0.162475,0.018772
TM2_seed_known,tol_hug_projcos,0.05,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.978846,0.455708,0.75,0.007816,0.030061,0.018772
TM2_seed_known,tol_hug_projcos,0.05,C3,SignRadial,520,0.008965,0.155769,0.009615,0.844231,0.826923,0.455708,0.938272,0.127137,0.18945,0.018772
TM2_seed_known,tol_hug_projcos,0.1,C1,Combined,520,0.9900995,0.803846,0.009615,0.196154,0.169231,0.141676,0.0311,0.767541,0.835695,0.00023
TM2_seed_known,tol_hug_projcos,0.1,C1,ProjCos4,520,0.00061048,0.775,0.015385,0.225,0.2,0.141676,0.002481,0.737167,0.8088,0.00023
TM2_seed_known,tol_hug_projcos,0.1,C1,SignRadial,520,0.008965,0.605769,0.009615,0.394231,0.367308,0.141676,0.107937,0.563138,0.646849,0.00023
TM2_seed_known,tol_hug_projcos,0.1,C2,Combined,520,0.9900995,0.578846,0.009615,0.421154,0.415385,0.1745,0.17608,0.535983,0.620553,0.00065
TM2_seed_known,tol_hug_projcos,0.1,C2,ProjCos4,520,0.00061048,0.565385,0.015385,0.434615,0.428846,0.1745,0.003401,0.522453,0.607357,0.00065
TM2_seed_known,tol_hug_projcos,0.1,C2,SignRadial,520,0.008965,0.326923,0.009615,0.673077,0.665385,0.1745,0.458824,0.288002,0.368382,0.00065
TM2_seed_known,tol_hug_projcos,0.1,C3,Combined,520,0.9900995,0.132692,0.009615,0.867308,0.853846,0.457636,0.971014,0.10621,0.164561,0.018868
TM2_seed_known,tol_hug_projcos,0.1,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.978846,0.457636,0.75,0.007816,0.030061,0.018868
TM2_seed_known,tol_hug_projcos,0.1,C3,SignRadial,520,0.008965,0.157692,0.009615,0.842308,0.825,0.457636,0.939024,0.128892,0.191513,0.018868
TM2_seed_known,tol_hug_sr,0.002,C1,Combined,520,0.9900995,0.971154,0.009615,0.028846,0.026923,0.376635,0.906931,0.952955,0.982442,0.00099
TM2_seed_known,tol_hug_sr,0.002,C1,ProjCos4,520,0.00061048,0.955769,0.015385,0.044231,0.042308,0.376635,0.945674,0.934505,0.970348,0.00099
TM2_seed_known,tol_hug_sr,0.002,C1,SignRadial,520,0.008965,0.886538,0.009615,0.113462,0.111538,0.376635,0.0,0.856397,0.911011,0.00099
TM2_seed_known,tol_hug_sr,0.002,C2,Combined,520,0.9900995,0.784615,0.009615,0.215385,0.2,0.296826,0.82598,0.747263,0.817793,0.001299
TM2_seed_known,tol_hug_sr,0.002,C2,ProjCos4,520,0.00061048,0.773077,0.015385,0.226923,0.209615,0.296826,0.878109,0.735151,0.806998,0.001299
TM2_seed_known,tol_hug_sr,0.002,C2,SignRadial,520,0.008965,0.467308,0.009615,0.532692,0.517308,0.296826,0.004115,0.424821,0.510274,0.001299
TM2_seed_known,tol_hug_sr,0.002,C3,Combined,520,0.9900995,0.009615,0.009615,0.990385,0.778846,0.047266,0.6,0.004114,0.022309,0.001971
TM2_seed_known,tol_hug_sr,0.002,C3,ProjCos4,520,0.00061048,0.015385,0.015385,0.984615,0.771154,0.047266,0.75,0.007816,0.030061,0.001971
TM2_seed_known,tol_hug_sr,0.002,C3,SignRadial,520,0.008965,0.009615,0.009615,0.990385,0.778846,0.047266,0.4,0.004114,0.022309,0.001971
TM2_seed_known,tol_hug_sr,0.005,C1,Combined,520,0.9900995,0.971154,0.009615,0.028846,0.026923,0.413201,0.906931,0.952955,0.982442,0.001398
TM2_seed_known,tol_hug_sr,0.005,C1,ProjCos4,520,0.00061048,0.955769,0.015385,0.044231,0.042308,0.413201,0.945674,0.934505,0.970348,0.001398
TM2_seed_known,tol_hug_sr,0.005,C1,SignRadial,520,0.008965,0.890385,0.009615,0.109615,0.107692,0.413201,0.0,0.860616,0.914428,0.001398
TM2_seed_known,tol_hug_sr,0.005,C2,Combined,520,0.9900995,0.784615,0.009615,0.215385,0.2,0.361648,0.835784,0.747263,0.817793,0.002006
TM2_seed_known,tol_hug_sr,0.005,C2,ProjCos4,520,0.00061048,0.773077,0.015385,0.226923,0.209615,0.361648,0.883085,0.735151,0.806998,0.002006
TM2_seed_known,tol_hug_sr,0.005,C2,SignRadial,520,0.008965,0.498077,0.009615,0.501923,0.486538,0.361648,0.003861,0.455274,0.540908,0.002006
TM2_seed_known,tol_hug_sr,0.005,C3,Combined,520,0.9900995,0.013462,0.009615,0.986538,0.975,0.117633,0.714286,0.006536,0.027523,0.004907
TM2_seed_known,tol_hug_sr,0.005,C3,ProjCos4,520,0.00061048,0.019231,0.015385,0.980769,0.965385,0.117633,0.8,0.010479,0.035034,0.004907
TM2_seed_known,tol_hug_sr,0.005,C3,SignRadial,520,0.008965,0.009615,0.009615,0.990385,0.980769,0.117633,0.4,0.004114,0.022309,0.004907
TM2_seed_known,tol_hug_sr,0.01,C1,Combined,520,0.9900995,0.971154,0.009615,0.028846,0.026923,0.424047,0.906931,0.952955,0.982442,0.001682
TM2_seed_known,tol_hug_sr,0.01,C1,ProjCos4,520,0.00061048,0.955769,0.015385,0.044231,0.042308,0.424047,0.945674,0.934505,0.970348,0.001682
TM2_seed_known,tol_hug_sr,0.01,C1,SignRadial,520,0.008965,0.890385,0.009615,0.109615,0.107692,0.424047,0.0,0.860616,0.914428,0.001682
TM2_seed_known,tol_hug_sr,0.01,C2,Combined,520,0.9900995,0.784615,0.009615,0.215385,0.2,0.389992,0.835784,0.747263,0.817793,0.002646
TM2_seed_known,tol_hug_sr,0.01,C2,ProjCos4,520,0.00061048,0.773077,0.015385,0.226923,0.209615,0.389992,0.883085,0.735151,0.806998,0.002646
TM2_seed_known,tol_hug_sr,0.01,C2,SignRadial,520,0.008965,0.513462,0.009615,0.486538,0.471154,0.389992,0.003745,0.470561,0.556165,0.002646
TM2_seed_known,tol_hug_sr,0.01,C3,Combined,520,0.9900995,0.040385,0.009615,0.959615,0.95,0.233502,0.857143,0.026564,0.060947,0.009751
TM2_seed_known,tol_hug_sr,0.01,C3,ProjCos4,520,0.00061048,0.048077,0.015385,0.951923,0.938462,0.233502,0.88,0.032774,0.070008,0.009751
TM2_seed_known,tol_hug_sr,0.01,C3,SignRadial,520,0.008965,0.007692,0.009615,0.992308,0.982692,0.233502,0.25,0.002995,0.01961,0.009751
TM2_seed_known,tol_hug_sr,0.02,C1,Combined,520,0.9900995,0.971154,0.009615,0.028846,0.026923,0.42614,0.906931,0.952955,0.982442,0.001888
TM2_seed_known,tol_hug_sr,0.02,C1,ProjCos4,520,0.00061048,0.955769,0.015385,0.044231,0.042308,0.42614,0.945674,0.934505,0.970348,0.001888
TM2_seed_known,tol_hug_sr,0.02,C1,SignRadial,520,0.008965,0.890385,0.009615,0.109615,0.107692,0.42614,0.0,0.860616,0.914428,0.001888
TM2_seed_known,tol_hug_sr,0.02,C2,Combined,520,0.9900995,0.784615,0.009615,0.215385,0.2,0.402232,0.835784,0.747263,0.817793,0.003237
TM2_seed_known,tol_hug_sr,0.02,C2,ProjCos4,520,0.00061048,0.773077,0.015385,0.226923,0.209615,0.402232,0.883085,0.735151,0.806998,0.003237
TM2_seed_known,tol_hug_sr,0.02,C2,SignRadial,520,0.008965,0.519231,0.009615,0.480769,0.465385,0.402232,0.003704,0.476304,0.561875,0.003237
TM2_seed_known,tol_hug_sr,0.02,C3,Combined,520,0.9900995,0.413462,0.009615,0.586538,0.576923,0.443041,0.972093,0.37192,0.456272,0.018554
TM2_seed_known,tol_hug_sr,0.02,C3,ProjCos4,520,0.00061048,0.532692,0.015385,0.467308,0.453846,0.443041,0.963899,0.489726,0.575179,0.018554
TM2_seed_known,tol_hug_sr,0.02,C3,SignRadial,520,0.008965,0.007692,0.009615,0.992308,0.982692,0.443041,0.25,0.002995,0.01961,0.018554
TM2_seed_known,tol_hug_sr,0.05,C1,Combined,520,0.9900995,0.969231,0.009615,0.030769,0.026923,0.42696,0.906746,0.950606,0.980973,0.002066
TM2_seed_known,tol_hug_sr,0.05,C1,ProjCos4,520,0.00061048,0.953846,0.015385,0.046154,0.042308,0.42696,0.945565,0.932245,0.968791,0.002066
TM2_seed_known,tol_hug_sr,0.05,C1,SignRadial,520,0.008965,0.888462,0.009615,0.111538,0.107692,0.42696,0.0,0.858505,0.91272,0.002066
TM2_seed_known,tol_hug_sr,0.05,C2,Combined,520,0.9900995,0.786538,0.009615,0.213462,0.2,0.414747,0.836186,0.749286,0.819589,0.004101
TM2_seed_known,tol_hug_sr,0.05,C2,ProjCos4,520,0.00061048,0.775,0.015385,0.225,0.209615,0.414747,0.883375,0.737167,0.8088,0.004101
TM2_seed_known,tol_hug_sr,0.05,C2,SignRadial,520,0.008965,0.523077,0.009615,0.476923,0.463462,0.414747,0.003676,0.480136,0.56568,0.004101
TM2_seed_known,tol_hug_sr,0.05,C3,Combined,520,0.9900995,0.803846,0.009615,0.196154,0.186538,0.883823,0.976077,0.767541,0.835695,0.037422
TM2_seed_known,tol_hug_sr,0.05,C3,ProjCos4,520,0.00061048,0.821154,0.015385,0.178846,0.165385,0.883823,0.962529,0.785897,0.8517,0.037422
TM2_seed_known,tol_hug_sr,0.05,C3,SignRadial,520,0.008965,0.007692,0.009615,0.992308,0.982692,0.883823,0.25,0.002995,0.01961,0.037422
TM2_seed_known,tol_hug_sr,0.1,C1,Combined,520,0.9900995,0.965385,0.009615,0.034615,0.026923,0.425525,0.906375,0.94595,0.977994,0.00209
TM2_seed_known,tol_hug_sr,0.1,C1,ProjCos4,520,0.00061048,0.95,0.015385,0.05,0.042308,0.425525,0.945344,0.927747,0.965653,0.00209
TM2_seed_known,tol_hug_sr,0.1,C1,SignRadial,520,0.008965,0.886538,0.009615,0.113462,0.107692,0.425525,0.002169,0.856397,0.911011,0.00209
TM2_seed_known,tol_hug_sr,0.1,C2,Combined,520,0.9900995,0.784615,0.009615,0.215385,0.198077,0.41985,0.835784,0.747263,0.817793,0.004624
TM2_seed_known,tol_hug_sr,0.1,C2,ProjCos4,520,0.00061048,0.773077,0.015385,0.226923,0.207692,0.41985,0.883085,0.735151,0.806998,0.004624
TM2_seed_known,tol_hug_sr,0.1,C2,SignRadial,520,0.008965,0.519231,0.009615,0.480769,0.463462,0.41985,0.003704,0.476304,0.561875,0.004624
TM2_seed_known,tol_hug_sr,0.1,C3,Combined,520,0.9900995,0.807692,0.009615,0.192308,0.182692,1.245374,0.97619,0.771611,0.839261,0.055505
TM2_seed_known,tol_hug_sr,0.1,C3,ProjCos4,520,0.00061048,0.823077,0.015385,0.176923,0.163462,1.245374,0.962617,0.787944,0.853472,0.055505
TM2_seed_known,tol_hug_sr,0.1,C3,SignRadial,520,0.008965,0.007692,0.009615,0.992308,0.982692,1.245374,0.25,0.002995,0.01961,0.055505
