prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws,projection_family
eval_001,prefill__C1,16384,4,0.05,256,7,8,0.00010531795613451021,0.009765625,0.99609375,0.984375,3.788488441181147e-05,0.0025378848844118114,0.05,-7.37257477290143e-18,-1.4621645792726472e-18,0.47985073323002503,0.9078790625066551,64,512,lut16
eval_001,prefill__C1,16384,8,0.05,256,7,8,8.138016426037555e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.0025378848844118114,0.05,-7.37257477290143e-18,-1.4621645792726472e-18,0.314131247045893,0.71719791583075,64,512,lut16
eval_001,prefill__C1,16384,16,0.05,256,2,8,6.733398826356121e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.734723475976807e-18,-3.4403872453474054e-19,0.2232835911012938,0.5663313205105147,64,512,lut16
eval_001,prefill__C1,16384,32,0.05,256,0,8,5.549234311351519e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.0025378848844118114,0.05,6.071532165918825e-18,1.204135535871592e-18,0.16742745923388552,0.4193945184446722,64,512,lut16
eval_001,prefill__C1,16384,64,0.05,256,1,8,5.289751791607789e-05,0.009765625,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,-1.0842021724855044e-17,-2.150242028342128e-18,0.12308251284018512,0.3088096033895661,64,512,lut16
eval_001,prefill__C2,16384,1,0.01,1,3,8,0.00017722071032881537,0.044921875,0.291015625,0.234375,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.8705623770478501,2.0464453170512407,64,512,lut16
eval_001,prefill__C2,16384,2,0.01,1,1,8,0.00012122056466839885,0.05078125,0.435546875,0.375,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.6475343788012718,1.361912245919747,64,512,lut16
eval_001,prefill__C2,16384,4,0.01,1,6,8,9.674607854302445e-05,0.033203125,0.595703125,0.546875,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.4822873783776576,0.9541286146712783,64,512,lut16
eval_001,prefill__C2,16384,8,0.01,1,5,8,8.117987601939123e-05,0.0390625,0.791015625,0.765625,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.3395986776534396,0.7872576225064777,64,512,lut16
eval_001,prefill__C2,16384,16,0.01,1,1,8,6.521887388365209e-05,0.05078125,0.955078125,0.921875,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.24529322721972646,0.5836376192354471,64,512,lut16
eval_001,prefill__C2,16384,32,0.01,1,7,8,5.805949671066439e-05,0.04296875,1.0,1.0,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.17419809811435613,0.40065498887882756,64,512,lut16
eval_001,prefill__C2,16384,64,0.01,1,3,8,5.313227355056409e-05,0.0234375,1.0,1.0,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.12506440718019202,0.2840566200944143,64,512,lut16
eval_001,prefill__C2,16384,1,0.01,16,4,8,0.00017722071032881537,0.044921875,0.2890625,0.203125,3.83204294507862e-05,0.00013832042945078623,0.01,4.336808689942018e-19,4.2759748430722454e-19,0.8310943111546079,1.7329769452852684,64,512,lut16
eval_001,prefill__C2,16384,2,0.01,16,3,8,0.00012122056466839885,0.05078125,0.38671875,0.359375,3.83204294507862e-05,0.00013832042945078623,0.01,-2.168404344971009e-19,-2.1379874215361227e-19,0.6504573556523299,1.425752237618367,64,512,lut16
eval_001,prefill__C2,16384,4,0.01,16,6,8,9.674607854302445e-05,0.033203125,0.564453125,0.515625,3.83204294507862e-05,0.0001383204294507862,0.01,1.0842021724855044e-19,1.0689937107680614e-19,0.4896661572611934,0.9325139861785843,64,512,lut16
eval_001,prefill__C2,16384,8,0.01,16,6,8,8.117987601939123e-05,0.0390625,0.775390625,0.671875,3.83204294507862e-05,0.0001383204294507862,0.01,1.0842021724855044e-19,1.0689937107680614e-19,0.349137321286788,0.8145476896243493,64,512,lut16
