workload_id,policy,task_id,client_profile,required_width,placement_id,placement_label,pair_id,variant,decision_mode,risk_class,group_width,arrival_s,queue_wait_s,task_latency_s,success,challenge,verification_risk,false_dispute_risk,material_tpr_min,feasible_under_alpha_beta,verifier_workload_ms,completion_utility
queued_8,network_aware,eval_022,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,7.91886,8.75285,1,0,0.0,0.0,1.0,1,2.480402,0.841623
queued_8,network_aware,eval_023,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,8.75285,9.58516,1,0,0.0,0.0,1.0,1,2.480402,0.824943
queued_8,network_aware,eval_024,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,9.58516,10.41747,1,0,0.0,0.0,1.0,1,2.480402,0.808297
queued_8,network_aware,eval_025,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,10.16747,11.00062,1,0,0.0,0.0,1.0,1,2.480402,0.796651
queued_8,network_aware,eval_026,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,11.00062,11.83041,1,0,0.0,0.0,1.0,1,2.480402,0.779988
queued_8,network_aware,eval_027,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,11.83041,12.68036,1,0,0.0,0.0,1.0,1,2.480402,0.763392
queued_8,network_aware,eval_028,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,12.68036,13.52863,1,0,0.0,0.0,1.0,1,2.480402,0.746393
queued_8,network_aware,eval_029,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,13.52863,14.37522,1,0,0.0,0.0,1.0,1,2.480402,0.729427
queued_8,network_aware,eval_030,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,14.37522,15.20753,1,0,0.0,0.0,1.0,1,2.480402,0.712496
queued_8,network_aware,eval_031,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,15.20753,16.05496,1,0,0.0,0.0,1.0,1,2.480402,0.695849
queued_8,network_aware,eval_032,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,16.05496,16.90407,1,0,0.0,0.0,1.0,1,2.480402,0.678901
queued_8,network_aware,eval_033,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,16.65407,17.5015,1,0,0.0,0.0,1.0,1,2.480402,0.666919
queued_8,network_aware,eval_034,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,17.5015,18.34893,0,0,0.0,0.0,1.0,1,2.480402,-0.35003
queued_8,network_aware,eval_035,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,18.34893,19.1972,1,0,0.0,0.0,1.0,1,2.480402,0.633021
queued_8,network_aware,eval_036,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,19.1972,20.04211,1,0,0.0,0.0,1.0,1,2.480402,0.616056
queued_8,network_aware,eval_037,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.0,10.67218,11.73849,1,0,0.15,0.15,0.76,0,2.544226,0.771556
queued_8,network_aware,eval_038,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.0,11.73849,12.80286,1,0,0.15,0.15,0.76,0,2.544226,0.75023
queued_8,network_aware,eval_039,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.0,12.80286,13.86529,1,0,0.15,0.15,0.76,0,2.544226,0.728943
queued_8,network_aware,eval_040,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,20.04211,20.88954,1,0,0.0,0.0,1.0,1,2.480402,0.599158
queued_8,network_aware,eval_041,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,20.63954,21.48697,1,0,0.0,0.0,1.0,1,2.480402,0.587209
queued_8,network_aware,eval_042,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,21.48697,22.33608,1,0,0.0,0.0,1.0,1,2.480402,0.570261
queued_8,network_aware,eval_043,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,22.33608,23.18351,1,0,0.0,0.0,1.0,1,2.480402,0.553278
queued_8,network_aware,eval_044,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,23.18351,24.03094,1,0,0.0,0.0,1.0,1,2.480402,0.53633
queued_8,network_aware,eval_045,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,24.03094,24.87921,1,0,0.0,0.0,1.0,1,2.480402,0.519381
queued_8,network_aware,eval_046,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,24.87921,25.72412,1,0,0.0,0.0,1.0,1,2.480402,0.502416
queued_8,network_aware,eval_047,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.25,13.61529,14.6816,1,0,0.15,0.15,0.76,0,2.544226,0.712694
queued_8,network_aware,eval_048,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.25,14.6816,15.74597,1,1,0.15,0.15,0.76,0,6.705918,0.541368
queued_8,network_aware,eval_049,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.5,15.49597,16.5584,1,0,0.15,0.15,0.76,0,2.544226,0.675081
queued_8,network_aware,eval_050,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,25.47412,26.32155,1,0,0.0,0.0,1.0,1,2.480402,0.490518
queued_8,network_aware,eval_051,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.5,16.5584,17.61501,1,0,0.15,0.15,0.76,0,2.544226,0.653832
queued_8,network_aware,eval_052,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.5,17.61501,18.67356,1,0,0.15,0.15,0.76,0,2.544226,0.6327
queued_8,network_aware,eval_053,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.5,18.67356,19.73017,1,1,0.15,0.15,0.76,0,6.705918,0.461529
queued_8,network_aware,eval_054,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.5,19.73017,20.78678,1,0,0.15,0.15,0.76,0,2.544226,0.590397
queued_8,network_aware,eval_055,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.5,20.78678,21.84436,1,0,0.15,0.15,0.76,0,2.544226,0.569264
queued_8,network_aware,eval_056,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,26.32155,27.1757,0,0,0.0,0.0,1.0,1,2.480402,-0.526431
queued_8,network_aware,eval_057,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.75,21.59436,22.67134,1,1,0.15,0.15,0.76,0,6.705918,0.403113
queued_8,network_aware,eval_058,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.75,22.67134,23.74638,1,0,0.15,0.15,0.76,0,2.544226,0.531573
queued_8,network_aware,eval_059,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.75,23.74638,24.81948,1,0,0.15,0.15,0.76,0,2.544226,0.510072
queued_8,network_aware,eval_060,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,1.75,24.81948,25.87609,1,0,0.15,0.15,0.76,0,2.544226,0.48861
queued_8,network_aware,eval_061,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,26.9257,27.75801,1,0,0.0,0.0,1.0,1,2.480402,0.461486
queued_8,network_aware,eval_062,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,27.75801,28.592,1,0,0.0,0.0,1.0,1,2.480402,0.44484
queued_8,network_aware,eval_063,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,28.592,29.42431,1,0,0.0,0.0,1.0,1,2.480402,0.42816
queued_8,network_aware,eval_064,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,29.42431,30.25662,1,0,0.0,0.0,1.0,1,2.480402,0.411514
queued_8,network_aware,eval_065,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,30.00662,30.83977,1,0,0.0,0.0,1.0,1,2.480402,0.399868
queued_8,network_aware,eval_066,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,30.83977,31.66956,1,0,0.0,0.0,1.0,1,2.480402,0.383205
queued_8,network_aware,eval_067,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,31.66956,32.51951,1,0,0.0,0.0,1.0,1,2.480402,0.366609
queued_8,network_aware,eval_068,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,32.51951,33.36778,0,0,0.0,0.0,1.0,1,2.480402,-0.65039
queued_8,network_aware,eval_069,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,33.36778,34.21437,0,0,0.0,0.0,1.0,1,2.480402,-0.667356
queued_8,network_aware,eval_070,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,34.21437,35.04668,1,0,0.0,0.0,1.0,1,2.480402,0.315713
queued_8,network_aware,eval_071,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,35.04668,35.87983,1,0,0.0,0.0,1.0,1,2.480402,0.299066
queued_8,network_aware,eval_072,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,35.87983,36.71466,1,0,0.0,0.0,1.0,1,2.480402,0.282403
queued_8,network_aware,eval_073,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,36.46466,37.29781,1,0,0.0,0.0,1.0,1,2.480402,0.270707
queued_8,network_aware,eval_074,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,37.29781,38.13096,1,0,0.0,0.0,1.0,1,2.480402,0.254044
queued_8,network_aware,eval_075,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,38.13096,38.96495,1,0,0.0,0.0,1.0,1,2.480402,0.237381
queued_8,network_aware,eval_076,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,38.96495,39.79558,1,0,0.0,0.0,1.0,1,2.480402,0.220701
queued_8,network_aware,eval_077,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,39.79558,40.64637,1,0,0.0,0.0,1.0,1,2.480402,0.204088
queued_8,network_aware,eval_078,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,40.64637,41.49548,1,0,0.0,0.0,1.0,1,2.480402,0.187073
queued_8,network_aware,eval_079,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,41.49548,42.34291,1,0,0.0,0.0,1.0,1,2.480402,0.17009
queued_8,network_aware,eval_080,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,42.34291,43.17606,1,0,0.0,0.0,1.0,1,2.480402,0.153142
queued_8,network_aware,eval_081,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,42.92606,43.76593,1,0,0.0,0.0,1.0,1,2.480402,0.141479
queued_8,network_aware,eval_082,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,43.76593,44.60748,1,0,0.0,0.0,1.0,1,2.480402,0.124681
queued_8,network_aware,eval_083,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,44.60748,45.44735,1,0,0.0,0.0,1.0,1,2.480402,0.10785
queued_8,network_aware,eval_084,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,45.44735,46.28722,1,0,0.0,0.0,1.0,1,2.480402,0.091053
queued_8,network_aware,eval_085,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,46.28722,47.12793,1,0,0.0,0.0,1.0,1,2.480402,0.074256
queued_8,network_aware,eval_086,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,47.12793,47.96528,1,0,0.0,0.0,1.0,1,2.480402,0.057441
queued_8,network_aware,eval_087,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,2.5,25.12609,26.18367,1,0,0.15,0.15,0.76,0,2.544226,0.482478
queued_8,network_aware,eval_088,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,2.5,26.18367,27.23931,1,0,0.15,0.15,0.76,0,2.544226,0.461327
queued_8,network_aware,eval_089,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,47.71528,48.56943,1,0,0.0,0.0,1.0,1,2.480402,0.045694
queued_8,network_aware,eval_090,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,48.56943,49.4093,1,0,0.0,0.0,1.0,1,2.480402,0.028611
queued_8,network_aware,eval_091,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,49.4093,50.25085,1,0,0.0,0.0,1.0,1,2.480402,0.011814
queued_8,network_aware,eval_092,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,50.25085,51.09408,1,0,0.0,0.0,1.0,1,2.480402,-0.005017
queued_8,network_aware,eval_093,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,51.09408,51.93563,1,0,0.0,0.0,1.0,1,2.480402,-0.021882
queued_8,network_aware,eval_094,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,51.93563,52.77718,1,0,0.0,0.0,1.0,1,2.480402,-0.038713
queued_8,network_aware,eval_095,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,52.77718,53.61957,1,0,0.0,0.0,1.0,1,2.480402,-0.055544
queued_8,network_aware,eval_096,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,53.61957,54.4586,1,0,0.0,0.0,1.0,1,2.480402,-0.072391
queued_8,network_aware,eval_097,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,3.0,26.73931,27.79883,1,1,0.15,0.15,0.76,0,6.705918,0.300214
queued_8,network_aware,eval_098,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,3.0,27.79883,28.85641,1,0,0.15,0.15,0.76,0,2.544226,0.429023
queued_8,network_aware,eval_099,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,3.0,28.85641,29.91205,1,0,0.15,0.15,0.76,0,2.544226,0.407872
queued_8,network_aware,eval_100,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,54.2086,55.05015,1,0,0.0,0.0,1.0,1,2.480402,-0.084172
queued_8,network_aware,eval_101,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,55.05015,55.88414,1,0,0.0,0.0,1.0,1,2.480402,-0.101003
queued_8,network_aware,eval_102,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,55.88414,56.71981,1,0,0.0,0.0,1.0,1,2.480402,-0.117683
queued_8,network_aware,eval_103,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,56.71981,57.5538,1,0,0.0,0.0,1.0,1,2.480402,-0.134396
queued_8,network_aware,eval_104,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,57.5538,58.38779,1,0,0.0,0.0,1.0,1,2.480402,-0.151076
queued_8,network_aware,eval_105,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,58.13779,58.97262,1,0,0.0,0.0,1.0,1,2.480402,-0.162756
queued_8,network_aware,eval_106,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,58.97262,59.80409,1,0,0.0,0.0,1.0,1,2.480402,-0.179452
queued_8,network_aware,eval_107,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,59.80409,60.65572,1,0,0.0,0.0,1.0,1,2.480402,-0.196082
queued_8,network_aware,eval_108,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,60.65572,61.50567,0,0,0.0,0.0,1.0,1,2.480402,-1.213114
queued_8,network_aware,eval_109,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,61.50567,62.35394,1,0,0.0,0.0,1.0,1,2.480402,-0.230113
queued_8,network_aware,eval_110,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,62.35394,63.18793,1,0,0.0,0.0,1.0,1,2.480402,-0.247079
queued_8,network_aware,eval_111,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,63.18793,64.02276,1,0,0.0,0.0,1.0,1,2.480402,-0.263759
queued_8,network_aware,eval_112,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,64.02276,64.85927,1,0,0.0,0.0,1.0,1,2.480402,-0.280455
queued_8,network_aware,eval_113,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,64.60927,65.4441,1,0,0.0,0.0,1.0,1,2.480402,-0.292185
queued_8,network_aware,eval_114,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,65.4441,66.27893,1,0,0.0,0.0,1.0,1,2.480402,-0.308882
queued_8,network_aware,eval_115,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,66.27893,67.1146,1,0,0.0,0.0,1.0,1,2.480402,-0.325579
queued_8,network_aware,eval_116,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,67.1146,67.94691,1,0,0.0,0.0,1.0,1,2.480402,-0.342292
queued_8,network_aware,eval_117,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,67.94691,68.79938,1,0,0.0,0.0,1.0,1,2.480402,-0.358938
queued_8,network_aware,eval_118,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,68.79938,69.65017,0,0,0.0,0.0,1.0,1,2.480402,-1.375988
queued_8,network_aware,eval_119,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,69.65017,70.49928,1,0,0.0,0.0,1.0,1,2.480402,-0.393003
queued_8,network_aware,eval_120,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,70.49928,71.33411,1,0,0.0,0.0,1.0,1,2.480402,-0.409986
queued_8,network_aware,eval_121,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,71.08411,71.92398,1,0,0.0,0.0,1.0,1,2.480402,-0.421682
queued_8,network_aware,eval_122,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,71.92398,72.76553,1,0,0.0,0.0,1.0,1,2.480402,-0.43848
queued_8,network_aware,eval_123,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,72.76553,73.6054,1,0,0.0,0.0,1.0,1,2.480402,-0.455311
queued_8,network_aware,eval_124,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,73.6054,74.44527,1,0,0.0,0.0,1.0,1,2.480402,-0.472108
queued_8,network_aware,eval_125,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,74.44527,75.28598,1,0,0.0,0.0,1.0,1,2.480402,-0.488905
queued_8,network_aware,eval_126,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,75.28598,76.12333,1,0,0.0,0.0,1.0,1,2.480402,-0.50572
queued_8,network_aware,eval_127,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,3.75,29.16205,30.21963,1,0,0.15,0.15,0.76,0,2.544226,0.401759
queued_8,network_aware,eval_128,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,3.75,30.21963,31.27527,1,1,0.15,0.15,0.76,0,6.705918,0.230607
queued_8,network_aware,eval_129,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,75.87333,76.72748,1,0,0.0,0.0,1.0,1,2.480402,-0.517467
queued_8,network_aware,eval_130,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,76.72748,77.56735,1,0,0.0,0.0,1.0,1,2.480402,-0.53455
queued_8,network_aware,eval_131,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,77.56735,78.41142,0,0,0.0,0.0,1.0,1,2.480402,-1.551347
queued_8,network_aware,eval_132,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,78.41142,79.25717,0,0,0.0,0.0,1.0,1,2.480402,-1.568228
queued_8,network_aware,eval_133,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,79.25717,80.10124,0,0,0.0,0.0,1.0,1,2.480402,-1.585143
queued_8,network_aware,eval_134,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,80.10124,80.94531,1,0,0.0,0.0,1.0,1,2.480402,-0.602025
queued_8,network_aware,eval_135,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,80.94531,81.79022,1,0,0.0,0.0,1.0,1,2.480402,-0.618906
queued_8,network_aware,eval_136,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,81.79022,82.63177,1,0,0.0,0.0,1.0,1,2.480402,-0.635804
queued_8,network_aware,eval_137,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,4.25,30.77527,31.8377,1,1,0.15,0.15,0.76,0,6.705918,0.219495
queued_8,network_aware,eval_138,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,4.25,31.8377,32.89819,0,0,0.15,0.15,0.76,0,2.544226,-0.651754
queued_8,network_aware,eval_139,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,high-risk,3,4.25,32.89819,33.95674,1,0,0.15,0.15,0.76,0,2.544226,0.327036
queued_8,network_aware,eval_140,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.25,82.38177,83.22584,1,0,0.0,0.0,1.0,1,2.480402,-0.647635
queued_8,network_aware,eval_141,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,4.25,0.0,1.24875,1,0,0.09,0.09,0.555,0,2.602692,0.991
queued_8,network_aware,eval_142,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,4.25,1.24875,2.49948,1,0,0.09,0.09,0.555,0,2.602692,0.966025
queued_8,network_aware,eval_143,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,4.25,2.49948,3.74823,0,0,0.09,0.09,0.555,0,2.602692,-0.05899
queued_8,network_aware,eval_144,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,4.25,3.74823,4.99698,1,0,0.09,0.09,0.555,0,2.602692,0.916035
queued_8,network_aware,eval_145,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,4.5,4.74698,5.99672,1,0,0.09,0.09,0.555,0,2.602692,0.89606
