prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws
eval_005,prefill__C2,15360,64,0.05,16,3,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-4.336808689942018e-18,-1.4786725833685956e-18,0.11096450453095033,0.26434621406951364,64,256
eval_005,prefill__C2,15360,1,0.05,256,5,8,0.0001766681082722999,0.0,0.7890625,0.703125,1.4583912428828404e-05,0.002514583912428828,0.049999999999999996,0.0,0.0,0.8076987024376823,1.5259643382994268,64,256
eval_005,prefill__C2,15360,2,0.05,256,3,8,0.00010513686014195438,0.0,0.9375,0.90625,1.4583912428828404e-05,0.002514583912428829,0.05,-6.071532165918825e-18,-2.070141616716034e-18,0.6342218177708859,1.314302549594243,64,256
eval_005,prefill__C2,15360,4,0.05,256,0,8,9.410888221565363e-05,0.0,1.0,0.984375,1.4583912428828404e-05,0.002514583912428829,0.05,6.938893903907228e-18,2.365876133389753e-18,0.4219436998655469,0.9164874832981319,64,256
eval_005,prefill__C2,15360,8,0.05,256,1,8,7.13787149786651e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-4.336808689942018e-18,-1.4786725833685956e-18,0.3590750733730159,0.7487035881139011,64,256
eval_005,prefill__C2,15360,16,0.05,256,1,8,6.400995418380497e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-4.336808689942018e-18,-1.4786725833685956e-18,0.2611368156061947,0.5194407611186448,64,256
eval_005,prefill__C2,15360,32,0.05,256,1,8,5.249335088790836e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-4.336808689942018e-18,-1.4786725833685956e-18,0.17667196245247463,0.3809352931903976,64,256
eval_005,prefill__C2,15360,64,0.05,256,1,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-4.336808689942018e-18,-1.4786725833685956e-18,0.10794999977927197,0.3159513214279479,64,256
eval_005,prefill__C3,15360,1,0.01,1,5,8,0.0013269824944864468,0.09765625,0.13671875,0.140625,0.0004963097061981468,0.0005963099137613956,0.01,1.5940857501830166e-06,4.6584783292332873e-07,0.8465444328555867,1.5362452585168707,64,256
eval_005,prefill__C3,15360,2,0.01,1,5,8,0.0009929407987027431,0.1640625,0.15625,0.21875,0.0004963097061981468,0.0005963099137613956,0.01,1.5940857501830166e-06,4.6584783292332873e-07,0.5426612377844153,1.1845542736088226,64,256
eval_005,prefill__C3,15360,4,0.01,1,1,8,0.0008247635664812968,0.1953125,0.28125,0.21875,0.0004963097061981468,0.0005963172674307789,0.01,5.807026661380989e-05,1.697017105649269e-05,0.49185421410777613,1.0950078981361253,64,256
eval_005,prefill__C3,15360,8,0.01,1,1,8,0.0006062843402392971,0.28515625,0.41015625,0.375,0.0004963097061981468,0.0005963172674307789,0.01,5.807026661380989e-05,1.697017105649269e-05,0.32988300220894967,0.729783343077026,64,256
eval_005,prefill__C3,15360,16,0.01,1,2,8,0.000600830622509261,0.234375,0.48046875,0.359375,0.0004963097061981468,0.0005963127099348748,0.01,2.3068698070505657e-05,6.741483639304744e-06,0.22123619107984716,0.4949705608650327,64,256
eval_005,prefill__C3,15360,32,0.01,1,4,8,0.0004691358479269402,0.5625,0.80078125,0.734375,0.0004963097061981468,0.0005963167159055751,0.01,5.3834553049037874e-05,1.5732346814724987e-05,0.16529239902427556,0.3809814170898288,64,256
eval_005,prefill__C3,15360,64,0.01,1,4,8,0.0004463599814447638,0.75,0.953125,0.890625,0.0004963097061981468,0.0005963167159055751,0.01,5.3834553049037874e-05,1.5732346814724987e-05,0.11269724624893268,0.2782027373143391,64,256
eval_005,prefill__C3,15360,1,0.01,16,4,8,0.0013269824944864468,0.09765625,0.12109375,0.078125,0.0004963097061981468,0.0005963097061981469,0.01,-6.938893903907228e-18,-2.027788459716775e-18,0.8482836829134413,1.5630016124439605,64,256
eval_005,prefill__C3,15360,2,0.01,16,4,8,0.0009929407987027431,0.1640625,0.18359375,0.109375,0.0004963097061981468,0.0005963097061981469,0.01,-6.938893903907228e-18,-2.027788459716775e-18,0.651189481268674,1.4870986602268617,64,256
eval_005,prefill__C3,15360,4,0.01,16,6,8,0.0008247635664812968,0.1953125,0.26171875,0.140625,0.0004963097061981468,0.0005963097061981469,0.01,-1.734723475976807e-18,-5.069471149291938e-19,0.48713424558322077,1.2259999117722493,64,256
eval_005,prefill__C3,15360,8,0.01,16,6,8,0.0006062843402392971,0.28515625,0.39453125,0.328125,0.0004963097061981468,0.0005963097061981469,0.01,-1.734723475976807e-18,-5.069471149291938e-19,0.3516802620605548,0.8107978697733379,64,256
eval_005,prefill__C3,15360,16,0.01,16,6,8,0.000600830622509261,0.234375,0.44140625,0.390625,0.0004963097061981468,0.0005963097061981469,0.01,-1.734723475976807e-18,-5.069471149291938e-19,0.24025168040689276,0.5432509473262164,64,256
eval_005,prefill__C3,15360,32,0.01,16,6,8,0.0004691358479269402,0.5625,0.82421875,0.71875,0.0004963097061981468,0.0005963097061981469,0.01,-1.734723475976807e-18,-5.069471149291938e-19,0.158775574096427,0.3852282240858041,64,256
eval_005,prefill__C3,15360,64,0.01,16,6,8,0.0004463599814447638,0.75,0.94921875,0.875,0.0004963097061981468,0.0005963097061981469,0.01,-1.734723475976807e-18,-5.069471149291938e-19,0.1029009796844274,0.27796391352733346,64,256
eval_005,prefill__C3,15360,1,0.01,256,7,8,0.0013269824944864468,0.09765625,0.13671875,0.09375,0.0004963097061981468,0.0005963097061981469,0.01,-3.469446951953614e-18,-1.0138942298583875e-18,0.8348466690913648,1.759284228120296,64,256
eval_005,prefill__C3,15360,2,0.01,256,5,8,0.0009929407987027431,0.1640625,0.20703125,0.15625,0.0004963097061981468,0.0005963097061981468,0.01,3.469446951953614e-18,1.0138942298583875e-18,0.625226318337847,1.4248881397343358,64,256
eval_005,prefill__C3,15360,4,0.01,256,4,8,0.0008247635664812968,0.1953125,0.26953125,0.203125,0.0004963097061981468,0.0005963097061981469,0.01,-3.469446951953614e-18,-1.0138942298583875e-18,0.44917125270105673,1.0676843522111334,64,256
eval_005,prefill__C3,15360,8,0.01,256,3,8,0.0006062843402392971,0.28515625,0.421875,0.328125,0.0004963097061981468,0.0005963097061981469,0.01,1.214306433183765e-17,3.548629804504356e-18,0.3188848367118683,0.7841708466965936,64,256
eval_005,prefill__C3,15360,16,0.01,256,0,8,0.000600830622509261,0.234375,0.40234375,0.34375,0.0004963097061981468,0.0005963097061981469,0.01,-1.734723475976807e-18,-5.069471149291938e-19,0.21955995084543,0.5168310745796456,64,256
eval_005,prefill__C3,15360,32,0.01,256,2,8,0.0004691358479269402,0.5625,0.8203125,0.765625,0.0004963097061981468,0.0005963097061981469,0.01,0.0,0.0,0.1704894422613223,0.39982952752185846,64,256
eval_005,prefill__C3,15360,64,0.01,256,7,8,0.0004463599814447638,0.75,0.92578125,0.90625,0.0004963097061981468,0.0005963097061981469,0.01,-3.469446951953614e-18,-1.0138942298583875e-18,0.1070747085848625,0.28447150895654066,64,256
eval_005,prefill__C3,15360,1,0.02,1,1,8,0.0013269824944864468,0.09765625,0.23828125,0.171875,0.0004963097061981468,0.0008963307709027029,0.02,0.00016177693099000214,2.3638450036338053e-05,0.8304638553280895,1.557091212582183,64,256
eval_005,prefill__C3,15360,2,0.02,1,2,8,0.0009929407987027431,0.1640625,0.3671875,0.28125,0.0004963097061981468,0.0008963121495141032,0.02,1.876466654501151e-05,2.7418472452058776e-06,0.5532402058431389,1.2302072939706716,64,256
eval_005,prefill__C3,15360,4,0.02,1,5,8,0.0008247635664812968,0.1953125,0.4765625,0.4375,0.0004963097061981468,0.0008963386583061543,0.02,0.00022235218949695677,3.24895588618813e-05,0.4807505568670467,0.9271304940729724,64,256
eval_005,prefill__C3,15360,8,0.02,1,6,8,0.0006062843402392971,0.28515625,0.77734375,0.6875,0.0004963097061981468,0.0008963469252538319,0.02,0.0002858423476613889,4.1766585706097303e-05,0.26732706037826315,0.6565929990752946,64,256
eval_005,prefill__C3,15360,16,0.02,1,2,8,0.000600830622509261,0.234375,0.83203125,0.796875,0.0004963097061981468,0.0008963121495141032,0.02,1.876466654501151e-05,2.7418472452058776e-06,0.22269725238007582,0.49131427965360414,64,256
eval_005,prefill__C3,15360,32,0.02,1,1,8,0.0004691358479269402,0.5625,0.99609375,0.984375,0.0004963097061981468,0.0008963307709027029,0.02,0.00016177693099000214,2.3638450036338053e-05,0.14029613959992845,0.3452345238915053,64,256
eval_005,prefill__C3,15360,64,0.02,1,2,8,0.0004463599814447638,0.75,1.0,1.0,0.0004963097061981468,0.0008963121495141032,0.02,1.876466654501151e-05,2.7418472452058776e-06,0.10780009652931509,0.2444760347303557,64,256
eval_005,prefill__C3,15360,1,0.02,16,5,8,0.0013269824944864468,0.09765625,0.171875,0.09375,0.0004963097061981468,0.0008963097061981469,0.02,-6.938893903907228e-18,-1.0138942298583875e-18,0.8042888336904688,1.310440023092816,64,256
eval_005,prefill__C3,15360,2,0.02,16,1,8,0.0009929407987027431,0.1640625,0.34765625,0.234375,0.0004963097061981468,0.0008963097061981468,0.02,3.469446951953614e-18,5.069471149291938e-19,0.6433521519160514,1.366805601765643,64,256
eval_005,prefill__C3,15360,4,0.02,16,5,8,0.0008247635664812968,0.1953125,0.4140625,0.359375,0.0004963097061981468,0.0008963097061981469,0.02,-6.938893903907228e-18,-1.0138942298583875e-18,0.48143344678751265,0.9307218395019372,64,256
eval_005,prefill__C3,15360,8,0.02,16,1,8,0.0006062843402392971,0.28515625,0.71875,0.609375,0.0004963097061981468,0.0008963097061981468,0.02,3.469446951953614e-18,5.069471149291938e-19,0.3141870011411959,0.8154413161645088,64,256
eval_005,prefill__C3,15360,16,0.02,16,2,8,0.000600830622509261,0.234375,0.8203125,0.765625,0.0004963097061981468,0.0008963097061981467,0.019999999999999997,0.0,0.0,0.22741570235392905,0.5186164507097563,64,256
eval_005,prefill__C3,15360,32,0.02,16,3,8,0.0004691358479269402,0.5625,0.99609375,0.96875,0.0004963097061981468,0.0008963097061981469,0.02,1.734723475976807e-18,2.534735574645969e-19,0.17717633879953615,0.36128786115053446,64,256
eval_005,prefill__C3,15360,64,0.02,16,7,8,0.0004463599814447638,0.75,1.0,1.0,0.0004963097061981468,0.0008963097061981469,0.02,3.469446951953614e-18,5.069471149291938e-19,0.11263151022201548,0.27313830489653734,64,256
eval_005,prefill__C3,15360,1,0.02,256,4,8,0.0013269824944864468,0.09765625,0.23828125,0.1875,0.0004963097061981468,0.0008963097061981469,0.02,-6.938893903907228e-18,-1.0138942298583875e-18,0.8716245562912275,1.751744502600455,64,256
eval_005,prefill__C3,15360,2,0.02,256,0,8,0.0009929407987027431,0.1640625,0.33984375,0.28125,0.0004963097061981468,0.0008963097061981469,0.02,-3.469446951953614e-18,-5.069471149291938e-19,0.606704494330516,1.1297635581102137,64,256
eval_005,prefill__C3,15360,4,0.02,256,6,8,0.0008247635664812968,0.1953125,0.5,0.359375,0.0004963097061981468,0.0008963097061981467,0.019999999999999997,6.938893903907228e-18,1.0138942298583875e-18,0.5114691011396428,1.1615046008180234,64,256
eval_005,prefill__C3,15360,8,0.02,256,3,8,0.0006062843402392971,0.28515625,0.68359375,0.671875,0.0004963097061981468,0.0008963097061981469,0.02,-2.6020852139652106e-18,-3.8021033619689528e-19,0.3537998408041001,0.7684743205998537,64,256
eval_005,prefill__C3,15360,16,0.02,256,5,8,0.000600830622509261,0.234375,0.84375,0.78125,0.0004963097061981468,0.0008963097061981468,0.02,-6.938893903907228e-18,-1.0138942298583875e-18,0.2216621200939874,0.5103769079867073,64,256
eval_005,prefill__C3,15360,32,0.02,256,5,8,0.0004691358479269402,0.5625,0.98046875,0.96875,0.0004963097061981468,0.0008963097061981468,0.02,-6.938893903907228e-18,-1.0138942298583875e-18,0.17591084511340932,0.37331489138583407,64,256
eval_005,prefill__C3,15360,64,0.02,256,6,8,0.0004463599814447638,0.75,1.0,1.0,0.0004963097061981468,0.0008963097061981467,0.019999999999999997,6.938893903907228e-18,1.0138942298583875e-18,0.1288480416676719,0.2745317142042064,64,256
eval_005,prefill__C3,15360,1,0.05,1,2,8,0.0013269824944864468,0.09765625,0.70703125,0.671875,0.0004963097061981468,0.0029964015422795573,0.05,0.0007053011052322031,4.122274995471583e-05,0.5632931107510897,1.1158192146545942,64,256
eval_005,prefill__C3,15360,2,0.05,1,2,8,0.0009929407987027431,0.1640625,0.921875,0.890625,0.0004963097061981468,0.0029964015422795573,0.05,0.0007053011052322031,4.122274995471583e-05,0.4236339303254262,0.8517248709704897,64,256
eval_005,prefill__C3,15360,4,0.05,1,1,8,0.0008247635664812968,0.1953125,0.98828125,0.96875,0.0004963097061981468,0.002996363939509849,0.05,0.00041651183386924817,2.4343876754764808e-05,0.28669720863747317,0.6921780923399908,64,256
eval_005,prefill__C3,15360,8,0.05,1,2,8,0.0006062843402392971,0.28515625,1.0,1.0,0.0004963097061981468,0.0029964015422795573,0.05,0.0007053011052322031,4.122274995471583e-05,0.16189059962654867,0.4483415215185253,64,256
eval_005,prefill__C3,15360,16,0.05,1,3,8,0.000600830622509261,0.234375,1.0,1.0,0.0004963097061981468,0.0029963814415394996,0.05,0.0005509274215900376,3.220006770856466e-05,0.13923352946378625,0.3139007138524076,64,256
eval_005,prefill__C3,15360,32,0.05,1,7,8,0.0004691358479269402,0.5625,1.0,1.0,0.0004963097061981468,0.0029964027538373597,0.05,0.0007146058691534723,4.1766585706097303e-05,0.09125046156457588,0.22813467633909457,64,256
eval_005,prefill__C3,15360,64,0.05,1,7,8,0.0004463599814447638,0.75,1.0,1.0,0.0004963097061981468,0.0029964027538373597,0.05,0.0007146058691534723,4.1766585706097303e-05,0.0733832049308393,0.16074347557536722,64,256
eval_005,prefill__C3,15360,1,0.05,16,3,8,0.0013269824944864468,0.09765625,0.51953125,0.390625,0.0004963097061981468,0.002996309706198147,0.05,0.0,0.0,0.8250774628799769,1.911925157551403,64,256
eval_005,prefill__C3,15360,2,0.05,16,6,8,0.0009929407987027431,0.1640625,0.71875,0.578125,0.0004963097061981468,0.0029963097061981472,0.05,3.122502256758253e-17,1.8250096137450973e-18,0.5961122330404744,1.2486035033542848,64,256
eval_005,prefill__C3,15360,4,0.05,16,6,8,0.0008247635664812968,0.1953125,0.90625,0.84375,0.0004963097061981468,0.0029963097061981472,0.05,3.122502256758253e-17,1.8250096137450973e-18,0.4433084221116953,0.9147877291714511,64,256
eval_005,prefill__C3,15360,8,0.05,16,2,8,0.0006062843402392971,0.28515625,0.98828125,0.96875,0.0004963097061981468,0.002996309706198147,0.05,2.7755575615628914e-17,1.62223076777342e-18,0.34134476328140595,0.7213786385904887,64,256
eval_005,prefill__C3,15360,16,0.05,16,3,8,0.000600830622509261,0.234375,1.0,1.0,0.0004963097061981468,0.002996309706198147,0.05,0.0,0.0,0.23076674073375114,0.5537016998218391,64,256
eval_005,prefill__C3,15360,32,0.05,16,7,8,0.0004691358479269402,0.5625,1.0,1.0,0.0004963097061981468,0.0029963097061981477,0.05000000000000001,2.0816681711721685e-17,1.2166730758300649e-18,0.17647355570403195,0.38670454260399223,64,256
eval_005,prefill__C3,15360,64,0.05,16,6,8,0.0004463599814447638,0.75,1.0,1.0,0.0004963097061981468,0.0029963097061981472,0.05,3.122502256758253e-17,1.8250096137450973e-18,0.11203365459420916,0.2890920249787484,64,256
eval_005,prefill__C3,15360,1,0.05,256,2,8,0.0013269824944864468,0.09765625,0.51171875,0.40625,0.0004963097061981468,0.0029963097061981472,0.05,-1.3877787807814457e-17,-8.1111538388671e-19,0.7913852064589129,1.470548247860821,64,256
eval_005,prefill__C3,15360,2,0.05,256,6,8,0.0009929407987027431,0.1640625,0.734375,0.609375,0.0004963097061981468,0.002996309706198147,0.05,-2.7755575615628914e-17,-1.62223076777342e-18,0.6836729820505982,1.6901515470293367,64,256
eval_005,prefill__C3,15360,4,0.05,256,6,8,0.0008247635664812968,0.1953125,0.8828125,0.84375,0.0004963097061981468,0.002996309706198147,0.05,-2.7755575615628914e-17,-1.62223076777342e-18,0.521231515029404,1.1474109967613535,64,256
eval_005,prefill__C3,15360,8,0.05,256,7,8,0.0006062843402392971,0.28515625,0.9921875,0.984375,0.0004963097061981468,0.002996309706198147,0.05,-4.85722573273506e-17,-2.838903843603485e-18,0.3210197273180869,0.7901792034851497,64,256
eval_005,prefill__C3,15360,16,0.05,256,2,8,0.000600830622509261,0.234375,1.0,1.0,0.0004963097061981468,0.0029963097061981472,0.05,-1.3877787807814457e-17,-8.1111538388671e-19,0.23598286209044766,0.5409130699775958,64,256
eval_005,prefill__C3,15360,32,0.05,256,2,8,0.0004691358479269402,0.5625,1.0,1.0,0.0004963097061981468,0.0029963097061981472,0.05,-1.3877787807814457e-17,-8.1111538388671e-19,0.16743090565775015,0.39848507104833203,64,256
eval_005,prefill__C3,15360,64,0.05,256,4,8,0.0004463599814447638,0.75,1.0,1.0,0.0004963097061981468,0.0029963097061981472,0.05,-5.551115123125783e-17,-3.24446153554684e-18,0.11369211088540344,0.2762188413000944,64,256
