prompt_id,checkpoint,n,q,rho,attack,support_size,selection_combined,statistic,test_rate,relative_l2,final_relative_residual,delta_residual_cosine,cosine_after_attack
eval_001,prefill__C3,16384,512,0.02,adaptive_joint,16,0.3125,spike,0.275390625,0.02000000007961276,0.027014825876046436,-1.6406949503369235e-09,0.9996353897022107
eval_001,prefill__C3,16384,512,0.02,adaptive_joint,16,0.3125,energy,0.28662109375,0.02000000007961276,0.027014825876046436,-1.6406949503369235e-09,0.9996353897022107
eval_001,prefill__C3,16384,512,0.02,adaptive_joint,16,0.3125,directional,0.015625,0.02000000007961276,0.027014825876046436,-1.6406949503369235e-09,0.9996353897022107
eval_001,prefill__C3,16384,512,0.02,adaptive_joint,16,0.3125,combined,0.287109375,0.02000000007961276,0.027014825876046436,-1.6406949503369235e-09,0.9996353897022107
eval_001,prefill__C3,16384,512,0.05,fixed_diffuse,16384,1.0,spike,0.03076171875,0.05,0.053195872162419014,-2.448689644342253e-18,0.9985844693963459
eval_001,prefill__C3,16384,512,0.05,fixed_diffuse,16384,1.0,energy,1.0,0.05,0.053195872162419014,-2.448689644342253e-18,0.9985844693963459
eval_001,prefill__C3,16384,512,0.05,fixed_diffuse,16384,1.0,directional,0.140625,0.05,0.053195872162419014,-2.448689644342253e-18,0.9985844693963459
eval_001,prefill__C3,16384,512,0.05,fixed_diffuse,16384,1.0,combined,1.0,0.05,0.053195872162419014,-2.448689644342253e-18,0.9985844693963459
eval_001,prefill__C3,16384,512,0.05,fixed_directional,16384,1.0,spike,0.09130859375,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,512,0.05,fixed_directional,16384,1.0,energy,1.0,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,512,0.05,fixed_directional,16384,1.0,directional,1.0,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,512,0.05,fixed_directional,16384,1.0,combined,1.0,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,512,0.05,fixed_sparse16,16,0.390625,spike,0.37646484375,0.05,0.05319587216241902,2.0988768380076455e-18,0.9985851604652446
eval_001,prefill__C3,16384,512,0.05,fixed_sparse16,16,0.390625,energy,0.38427734375,0.05,0.05319587216241902,2.0988768380076455e-18,0.9985851604652446
eval_001,prefill__C3,16384,512,0.05,fixed_sparse16,16,0.390625,directional,0.1162109375,0.05,0.05319587216241902,2.0988768380076455e-18,0.9985851604652446
eval_001,prefill__C3,16384,512,0.05,fixed_sparse16,16,0.390625,combined,0.384765625,0.05,0.05319587216241902,2.0988768380076455e-18,0.9985851604652446
eval_001,prefill__C3,16384,512,0.05,adaptive_joint,16,0.28515625,spike,0.29052734375,0.0500000027779924,0.05319587476916252,-2.550884496243999e-10,0.998585323746222
eval_001,prefill__C3,16384,512,0.05,adaptive_joint,16,0.28515625,energy,0.29931640625,0.0500000027779924,0.05319587476916252,-2.550884496243999e-10,0.998585323746222
eval_001,prefill__C3,16384,512,0.05,adaptive_joint,16,0.28515625,directional,0.15576171875,0.0500000027779924,0.05319587476916252,-2.550884496243999e-10,0.998585323746222
eval_001,prefill__C3,16384,512,0.05,adaptive_joint,16,0.28515625,combined,0.2998046875,0.0500000027779924,0.05319587476916252,-2.550884496243999e-10,0.998585323746222
eval_005,prefill__C1,15360,64,0.0,honest,0,,spike,0.00439453125,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,64,0.0,honest,0,,energy,0.00390625,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,64,0.0,honest,0,,directional,0.00390625,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,64,0.0,honest,0,,combined,0.0068359375,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,64,0.01,fixed_diffuse,15360,1.0,spike,0.0,0.009999999999999998,0.01068172696806923,5.96848559045871e-18,0.9999429687655041
eval_005,prefill__C1,15360,64,0.01,fixed_diffuse,15360,1.0,energy,1.0,0.009999999999999998,0.01068172696806923,5.96848559045871e-18,0.9999429687655041
eval_005,prefill__C1,15360,64,0.01,fixed_diffuse,15360,1.0,directional,0.19384765625,0.009999999999999998,0.01068172696806923,5.96848559045871e-18,0.9999429687655041
eval_005,prefill__C1,15360,64,0.01,fixed_diffuse,15360,1.0,combined,1.0,0.009999999999999998,0.01068172696806923,5.96848559045871e-18,0.9999429687655041
eval_005,prefill__C1,15360,64,0.01,fixed_directional,15347,1.0,spike,0.0087890625,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,64,0.01,fixed_directional,15347,1.0,energy,1.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,64,0.01,fixed_directional,15347,1.0,directional,1.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,64,0.01,fixed_directional,15347,1.0,combined,1.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,64,0.01,fixed_sparse16,16,0.06640625,spike,0.0732421875,0.01,0.010681726968069233,5.639513943740512e-19,0.9999429536692659
eval_005,prefill__C1,15360,64,0.01,fixed_sparse16,16,0.06640625,energy,0.07275390625,0.01,0.010681726968069233,5.639513943740512e-19,0.9999429536692659
eval_005,prefill__C1,15360,64,0.01,fixed_sparse16,16,0.06640625,directional,0.06884765625,0.01,0.010681726968069233,5.639513943740512e-19,0.9999429536692659
eval_005,prefill__C1,15360,64,0.01,fixed_sparse16,16,0.06640625,combined,0.07568359375,0.01,0.010681726968069233,5.639513943740512e-19,0.9999429536692659
eval_005,prefill__C1,15360,64,0.01,adaptive_joint,16,0.033203125,spike,0.04736328125,0.010000000123900482,0.010681727084037305,-7.071699868299442e-12,0.9999429538498475
eval_005,prefill__C1,15360,64,0.01,adaptive_joint,16,0.033203125,energy,0.04638671875,0.010000000123900482,0.010681727084037305,-7.071699868299442e-12,0.9999429538498475
eval_005,prefill__C1,15360,64,0.01,adaptive_joint,16,0.033203125,directional,0.0380859375,0.010000000123900482,0.010681727084037305,-7.071699868299442e-12,0.9999429538498475
eval_005,prefill__C1,15360,64,0.01,adaptive_joint,16,0.033203125,combined,0.0498046875,0.010000000123900482,0.010681727084037305,-7.071699868299442e-12,0.9999429538498475
eval_005,prefill__C1,15360,64,0.02,fixed_diffuse,15360,1.0,spike,0.013671875,0.02,0.020349429746810536,6.814412682019785e-19,0.9997930758053641
eval_005,prefill__C1,15360,64,0.02,fixed_diffuse,15360,1.0,energy,1.0,0.02,0.020349429746810536,6.814412682019785e-19,0.9997930758053641
eval_005,prefill__C1,15360,64,0.02,fixed_diffuse,15360,1.0,directional,0.49560546875,0.02,0.020349429746810536,6.814412682019785e-19,0.9997930758053641
eval_005,prefill__C1,15360,64,0.02,fixed_diffuse,15360,1.0,combined,1.0,0.02,0.020349429746810536,6.814412682019785e-19,0.9997930758053641
eval_005,prefill__C1,15360,64,0.02,fixed_directional,15347,1.0,spike,0.0341796875,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,64,0.02,fixed_directional,15347,1.0,energy,1.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,64,0.02,fixed_directional,15347,1.0,directional,1.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,64,0.02,fixed_directional,15347,1.0,combined,1.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,64,0.02,fixed_sparse16,16,0.056640625,spike,0.06494140625,0.02,0.020349429746810536,9.399189906234186e-20,0.9997930098426937
eval_005,prefill__C1,15360,64,0.02,fixed_sparse16,16,0.056640625,energy,0.064453125,0.02,0.020349429746810536,9.399189906234186e-20,0.9997930098426937
eval_005,prefill__C1,15360,64,0.02,fixed_sparse16,16,0.056640625,directional,0.064453125,0.02,0.020349429746810536,9.399189906234186e-20,0.9997930098426937
eval_005,prefill__C1,15360,64,0.02,fixed_sparse16,16,0.056640625,combined,0.0673828125,0.02,0.020349429746810536,9.399189906234186e-20,0.9997930098426937
eval_005,prefill__C1,15360,64,0.02,adaptive_joint,16,0.0703125,spike,0.06591796875,0.020000001306352752,0.020349431030869943,3.757211789354032e-11,0.9997930087349409
eval_005,prefill__C1,15360,64,0.02,adaptive_joint,16,0.0703125,energy,0.0654296875,0.020000001306352752,0.020349431030869943,3.757211789354032e-11,0.9997930087349409
eval_005,prefill__C1,15360,64,0.02,adaptive_joint,16,0.0703125,directional,0.0654296875,0.020000001306352752,0.020349431030869943,3.757211789354032e-11,0.9997930087349409
eval_005,prefill__C1,15360,64,0.02,adaptive_joint,16,0.0703125,combined,0.068359375,0.020000001306352752,0.020349431030869943,3.757211789354032e-11,0.9997930087349409
eval_005,prefill__C1,15360,64,0.05,fixed_diffuse,15360,1.0,spike,0.521484375,0.05000000000000002,0.05014079467878804,-2.8009585920577868e-18,0.9987461138619199
eval_005,prefill__C1,15360,64,0.05,fixed_diffuse,15360,1.0,energy,1.0,0.05000000000000002,0.05014079467878804,-2.8009585920577868e-18,0.9987461138619199
eval_005,prefill__C1,15360,64,0.05,fixed_diffuse,15360,1.0,directional,0.77392578125,0.05000000000000002,0.05014079467878804,-2.8009585920577868e-18,0.9987461138619199
eval_005,prefill__C1,15360,64,0.05,fixed_diffuse,15360,1.0,combined,1.0,0.05000000000000002,0.05014079467878804,-2.8009585920577868e-18,0.9987461138619199
eval_005,prefill__C1,15360,64,0.05,fixed_directional,15347,1.0,spike,0.638671875,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,64,0.05,fixed_directional,15347,1.0,energy,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,64,0.05,fixed_directional,15347,1.0,directional,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,64,0.05,fixed_directional,15347,1.0,combined,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,64,0.05,fixed_sparse16,16,0.0625,spike,0.0751953125,0.05,0.050140794678788035,-5.451530145615828e-19,0.9987452817761184
eval_005,prefill__C1,15360,64,0.05,fixed_sparse16,16,0.0625,energy,0.0751953125,0.05,0.050140794678788035,-5.451530145615828e-19,0.9987452817761184
eval_005,prefill__C1,15360,64,0.05,fixed_sparse16,16,0.0625,directional,0.07421875,0.05,0.050140794678788035,-5.451530145615828e-19,0.9987452817761184
eval_005,prefill__C1,15360,64,0.05,fixed_sparse16,16,0.0625,combined,0.07763671875,0.05,0.050140794678788035,-5.451530145615828e-19,0.9987452817761184
eval_005,prefill__C1,15360,64,0.05,adaptive_joint,16,0.037109375,spike,0.060546875,0.05000000054535882,0.05014079522232641,-7.720632357049303e-11,0.9987452815318053
eval_005,prefill__C1,15360,64,0.05,adaptive_joint,16,0.037109375,energy,0.060546875,0.05000000054535882,0.05014079522232641,-7.720632357049303e-11,0.9987452815318053
eval_005,prefill__C1,15360,64,0.05,adaptive_joint,16,0.037109375,directional,0.060546875,0.05000000054535882,0.05014079522232641,-7.720632357049303e-11,0.9987452815318053
eval_005,prefill__C1,15360,64,0.05,adaptive_joint,16,0.037109375,combined,0.06298828125,0.05000000054535882,0.05014079522232641,-7.720632357049303e-11,0.9987452815318053
eval_005,prefill__C1,15360,128,0.0,honest,0,,spike,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,128,0.0,honest,0,,energy,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,128,0.0,honest,0,,directional,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,128,0.0,honest,0,,combined,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,128,0.01,fixed_diffuse,15360,0.0,spike,0.0,0.01,0.010681726968069231,6.156469388583392e-18,0.9999429487439154
eval_005,prefill__C1,15360,128,0.01,fixed_diffuse,15360,0.0,energy,0.0,0.01,0.010681726968069231,6.156469388583392e-18,0.9999429487439154
eval_005,prefill__C1,15360,128,0.01,fixed_diffuse,15360,0.0,directional,0.0,0.01,0.010681726968069231,6.156469388583392e-18,0.9999429487439154
eval_005,prefill__C1,15360,128,0.01,fixed_diffuse,15360,0.0,combined,0.0,0.01,0.010681726968069231,6.156469388583392e-18,0.9999429487439154
eval_005,prefill__C1,15360,128,0.01,fixed_directional,15347,1.0,spike,0.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,128,0.01,fixed_directional,15347,1.0,energy,0.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,128,0.01,fixed_directional,15347,1.0,directional,1.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,128,0.01,fixed_directional,15347,1.0,combined,1.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,128,0.01,fixed_sparse16,16,0.001953125,spike,0.0,0.01,0.010681726968069231,1.427501967009317e-18,0.9999429536925439
eval_005,prefill__C1,15360,128,0.01,fixed_sparse16,16,0.001953125,energy,0.0,0.01,0.010681726968069231,1.427501967009317e-18,0.9999429536925439
eval_005,prefill__C1,15360,128,0.01,fixed_sparse16,16,0.001953125,directional,0.00390625,0.01,0.010681726968069231,1.427501967009317e-18,0.9999429536925439
eval_005,prefill__C1,15360,128,0.01,fixed_sparse16,16,0.001953125,combined,0.00390625,0.01,0.010681726968069231,1.427501967009317e-18,0.9999429536925439
eval_005,prefill__C1,15360,128,0.01,adaptive_joint,256,0.0,spike,0.0,0.010000000529080854,0.01068172745752729,-1.665854167540499e-09,0.9999429537033286
eval_005,prefill__C1,15360,128,0.01,adaptive_joint,256,0.0,energy,0.0,0.010000000529080854,0.01068172745752729,-1.665854167540499e-09,0.9999429537033286
eval_005,prefill__C1,15360,128,0.01,adaptive_joint,256,0.0,directional,0.0,0.010000000529080854,0.01068172745752729,-1.665854167540499e-09,0.9999429537033286
eval_005,prefill__C1,15360,128,0.01,adaptive_joint,256,0.0,combined,0.0,0.010000000529080854,0.01068172745752729,-1.665854167540499e-09,0.9999429537033286
eval_005,prefill__C1,15360,128,0.02,fixed_diffuse,15360,0.02734375,spike,0.0,0.019999999999999997,0.020349429746810536,-1.1079295101973549e-17,0.9997930960537036
eval_005,prefill__C1,15360,128,0.02,fixed_diffuse,15360,0.02734375,energy,0.0,0.019999999999999997,0.020349429746810536,-1.1079295101973549e-17,0.9997930960537036
eval_005,prefill__C1,15360,128,0.02,fixed_diffuse,15360,0.02734375,directional,0.02392578125,0.019999999999999997,0.020349429746810536,-1.1079295101973549e-17,0.9997930960537036
eval_005,prefill__C1,15360,128,0.02,fixed_diffuse,15360,0.02734375,combined,0.02392578125,0.019999999999999997,0.020349429746810536,-1.1079295101973549e-17,0.9997930960537036
eval_005,prefill__C1,15360,128,0.02,fixed_directional,15347,1.0,spike,0.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,128,0.02,fixed_directional,15347,1.0,energy,0.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,128,0.02,fixed_directional,15347,1.0,directional,1.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,128,0.02,fixed_directional,15347,1.0,combined,1.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,128,0.02,fixed_sparse16,16,0.09765625,spike,0.1083984375,0.02,0.020349429746810536,-6.579432934363931e-19,0.9997930091055596
eval_005,prefill__C1,15360,128,0.02,fixed_sparse16,16,0.09765625,energy,0.1083984375,0.02,0.020349429746810536,-6.579432934363931e-19,0.9997930091055596
eval_005,prefill__C1,15360,128,0.02,fixed_sparse16,16,0.09765625,directional,0.10302734375,0.02,0.020349429746810536,-6.579432934363931e-19,0.9997930091055596
eval_005,prefill__C1,15360,128,0.02,fixed_sparse16,16,0.09765625,combined,0.1083984375,0.02,0.020349429746810536,-6.579432934363931e-19,0.9997930091055596
eval_005,prefill__C1,15360,128,0.02,adaptive_joint,256,0.015625,spike,0.0,0.019999999948746145,0.020349429695211575,-3.3199755807749275e-10,0.9997930097451686
eval_005,prefill__C1,15360,128,0.02,adaptive_joint,256,0.015625,energy,0.00048828125,0.019999999948746145,0.020349429695211575,-3.3199755807749275e-10,0.9997930097451686
eval_005,prefill__C1,15360,128,0.02,adaptive_joint,256,0.015625,directional,0.0302734375,0.019999999948746145,0.020349429695211575,-3.3199755807749275e-10,0.9997930097451686
eval_005,prefill__C1,15360,128,0.02,adaptive_joint,256,0.015625,combined,0.03076171875,0.019999999948746145,0.020349429695211575,-3.3199755807749275e-10,0.9997930097451686
eval_005,prefill__C1,15360,128,0.05,fixed_diffuse,15360,1.0,spike,0.0,0.05,0.05014079467878802,2.7445634526203824e-18,0.9987462483741999
eval_005,prefill__C1,15360,128,0.05,fixed_diffuse,15360,1.0,energy,1.0,0.05,0.05014079467878802,2.7445634526203824e-18,0.9987462483741999
eval_005,prefill__C1,15360,128,0.05,fixed_diffuse,15360,1.0,directional,0.35302734375,0.05,0.05014079467878802,2.7445634526203824e-18,0.9987462483741999
eval_005,prefill__C1,15360,128,0.05,fixed_diffuse,15360,1.0,combined,1.0,0.05,0.05014079467878802,2.7445634526203824e-18,0.9987462483741999
eval_005,prefill__C1,15360,128,0.05,fixed_directional,15347,1.0,spike,0.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,128,0.05,fixed_directional,15347,1.0,energy,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,128,0.05,fixed_directional,15347,1.0,directional,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,128,0.05,fixed_directional,15347,1.0,combined,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,128,0.05,fixed_sparse16,16,0.115234375,spike,0.12060546875,0.05,0.05014079467878802,0.0,0.9987452870578659
eval_005,prefill__C1,15360,128,0.05,fixed_sparse16,16,0.115234375,energy,0.12060546875,0.05,0.05014079467878802,0.0,0.9987452870578659
eval_005,prefill__C1,15360,128,0.05,fixed_sparse16,16,0.115234375,directional,0.1162109375,0.05,0.05014079467878802,0.0,0.9987452870578659
eval_005,prefill__C1,15360,128,0.05,fixed_sparse16,16,0.115234375,combined,0.12060546875,0.05,0.05014079467878802,0.0,0.9987452870578659
eval_005,prefill__C1,15360,128,0.05,adaptive_joint,16,0.087890625,spike,0.1103515625,0.0499999983676922,0.050140793046659055,-1.1763505895227111e-09,0.9987452669249849
eval_005,prefill__C1,15360,128,0.05,adaptive_joint,16,0.087890625,energy,0.1103515625,0.0499999983676922,0.050140793046659055,-1.1763505895227111e-09,0.9987452669249849
eval_005,prefill__C1,15360,128,0.05,adaptive_joint,16,0.087890625,directional,0.1103515625,0.0499999983676922,0.050140793046659055,-1.1763505895227111e-09,0.9987452669249849
eval_005,prefill__C1,15360,128,0.05,adaptive_joint,16,0.087890625,combined,0.1103515625,0.0499999983676922,0.050140793046659055,-1.1763505895227111e-09,0.9987452669249849
eval_005,prefill__C1,15360,256,0.0,honest,0,,spike,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,256,0.0,honest,0,,energy,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,256,0.0,honest,0,,directional,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,256,0.0,honest,0,,combined,0.0,0.0,0.0037549022650899327,0.0,0.9999929503297903
eval_005,prefill__C1,15360,256,0.01,fixed_diffuse,15360,0.0,spike,0.0,0.01,0.010681726968069231,3.095858175365885e-18,0.9999429657496277
eval_005,prefill__C1,15360,256,0.01,fixed_diffuse,15360,0.0,energy,0.0,0.01,0.010681726968069231,3.095858175365885e-18,0.9999429657496277
eval_005,prefill__C1,15360,256,0.01,fixed_diffuse,15360,0.0,directional,0.00146484375,0.01,0.010681726968069231,3.095858175365885e-18,0.9999429657496277
eval_005,prefill__C1,15360,256,0.01,fixed_diffuse,15360,0.0,combined,0.00146484375,0.01,0.010681726968069231,3.095858175365885e-18,0.9999429657496277
eval_005,prefill__C1,15360,256,0.01,fixed_directional,15347,1.0,spike,0.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,256,0.01,fixed_directional,15347,1.0,energy,0.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,256,0.01,fixed_directional,15347,1.0,directional,1.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,256,0.01,fixed_directional,15347,1.0,combined,1.0,0.009999999999999998,0.010681726968069231,1.7365003351767662e-17,0.999942999302711
eval_005,prefill__C1,15360,256,0.01,fixed_sparse16,16,0.009765625,spike,0.0,0.01,0.010681726968069231,1.1748987382792734e-19,0.9999429537773563
eval_005,prefill__C1,15360,256,0.01,fixed_sparse16,16,0.009765625,energy,0.00048828125,0.01,0.010681726968069231,1.1748987382792734e-19,0.9999429537773563
eval_005,prefill__C1,15360,256,0.01,fixed_sparse16,16,0.009765625,directional,0.015625,0.01,0.010681726968069231,1.1748987382792734e-19,0.9999429537773563
eval_005,prefill__C1,15360,256,0.01,fixed_sparse16,16,0.009765625,combined,0.01611328125,0.01,0.010681726968069231,1.1748987382792734e-19,0.9999429537773563
eval_005,prefill__C1,15360,256,0.01,adaptive_joint,15360,0.0,spike,0.0,0.009999998504322068,0.010681725562373932,-1.5572767410326349e-09,0.9999429646787114
eval_005,prefill__C1,15360,256,0.01,adaptive_joint,15360,0.0,energy,0.0,0.009999998504322068,0.010681725562373932,-1.5572767410326349e-09,0.9999429646787114
eval_005,prefill__C1,15360,256,0.01,adaptive_joint,15360,0.0,directional,0.00390625,0.009999998504322068,0.010681725562373932,-1.5572767410326349e-09,0.9999429646787114
eval_005,prefill__C1,15360,256,0.01,adaptive_joint,15360,0.0,combined,0.00390625,0.009999998504322068,0.010681725562373932,-1.5572767410326349e-09,0.9999429646787114
eval_005,prefill__C1,15360,256,0.02,fixed_diffuse,15360,0.138671875,spike,0.0,0.02,0.020349429746810536,-8.412274966079597e-18,0.999792960276253
eval_005,prefill__C1,15360,256,0.02,fixed_diffuse,15360,0.138671875,energy,0.0,0.02,0.020349429746810536,-8.412274966079597e-18,0.999792960276253
eval_005,prefill__C1,15360,256,0.02,fixed_diffuse,15360,0.138671875,directional,0.11376953125,0.02,0.020349429746810536,-8.412274966079597e-18,0.999792960276253
eval_005,prefill__C1,15360,256,0.02,fixed_diffuse,15360,0.138671875,combined,0.11376953125,0.02,0.020349429746810536,-8.412274966079597e-18,0.999792960276253
eval_005,prefill__C1,15360,256,0.02,fixed_directional,15347,1.0,spike,0.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,256,0.02,fixed_directional,15347,1.0,energy,0.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,256,0.02,fixed_directional,15347,1.0,directional,1.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,256,0.02,fixed_directional,15347,1.0,combined,1.0,0.019999999999999997,0.02034942974681053,1.7365003351767662e-17,0.9997932777358329
eval_005,prefill__C1,15360,256,0.02,fixed_sparse16,16,0.19921875,spike,0.2109375,0.02,0.020349429746810536,-6.109473439052221e-19,0.9997930082229539
eval_005,prefill__C1,15360,256,0.02,fixed_sparse16,16,0.19921875,energy,0.2109375,0.02,0.020349429746810536,-6.109473439052221e-19,0.9997930082229539
eval_005,prefill__C1,15360,256,0.02,fixed_sparse16,16,0.19921875,directional,0.18896484375,0.02,0.020349429746810536,-6.109473439052221e-19,0.9997930082229539
eval_005,prefill__C1,15360,256,0.02,fixed_sparse16,16,0.19921875,combined,0.2109375,0.02,0.020349429746810536,-6.109473439052221e-19,0.9997930082229539
eval_005,prefill__C1,15360,256,0.02,adaptive_joint,15360,0.111328125,spike,0.0,0.019999997857962668,0.020349427660119473,5.030402156321698e-09,0.9997929849683286
eval_005,prefill__C1,15360,256,0.02,adaptive_joint,15360,0.111328125,energy,0.0,0.019999997857962668,0.020349427660119473,5.030402156321698e-09,0.9997929849683286
eval_005,prefill__C1,15360,256,0.02,adaptive_joint,15360,0.111328125,directional,0.09423828125,0.019999997857962668,0.020349427660119473,5.030402156321698e-09,0.9997929849683286
eval_005,prefill__C1,15360,256,0.02,adaptive_joint,15360,0.111328125,combined,0.09423828125,0.019999997857962668,0.020349427660119473,5.030402156321698e-09,0.9997929849683286
eval_005,prefill__C1,15360,256,0.05,fixed_diffuse,15360,1.0,spike,0.0,0.05,0.05014079467878802,3.1769261883071548e-18,0.9987465115119305
eval_005,prefill__C1,15360,256,0.05,fixed_diffuse,15360,1.0,energy,1.0,0.05,0.05014079467878802,3.1769261883071548e-18,0.9987465115119305
eval_005,prefill__C1,15360,256,0.05,fixed_diffuse,15360,1.0,directional,0.5126953125,0.05,0.05014079467878802,3.1769261883071548e-18,0.9987465115119305
eval_005,prefill__C1,15360,256,0.05,fixed_diffuse,15360,1.0,combined,1.0,0.05,0.05014079467878802,3.1769261883071548e-18,0.9987465115119305
eval_005,prefill__C1,15360,256,0.05,fixed_directional,15347,1.0,spike,0.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,256,0.05,fixed_directional,15347,1.0,energy,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,256,0.05,fixed_directional,15347,1.0,directional,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,256,0.05,fixed_directional,15347,1.0,combined,1.0,0.05,0.05014079467878802,1.394839782085153e-17,0.9987485757489617
eval_005,prefill__C1,15360,256,0.05,fixed_sparse16,16,0.203125,spike,0.22705078125,0.05,0.050140794678788035,1.5414671446224065e-18,0.9987452789085665
eval_005,prefill__C1,15360,256,0.05,fixed_sparse16,16,0.203125,energy,0.22705078125,0.05,0.050140794678788035,1.5414671446224065e-18,0.9987452789085665
eval_005,prefill__C1,15360,256,0.05,fixed_sparse16,16,0.203125,directional,0.2158203125,0.05,0.050140794678788035,1.5414671446224065e-18,0.9987452789085665
eval_005,prefill__C1,15360,256,0.05,fixed_sparse16,16,0.203125,combined,0.22705078125,0.05,0.050140794678788035,1.5414671446224065e-18,0.9987452789085665
eval_005,prefill__C1,15360,256,0.05,adaptive_joint,16,0.17578125,spike,0.16650390625,0.05000000348636695,0.05014079814414462,-2.996689115553517e-09,0.9987452740007038
eval_005,prefill__C1,15360,256,0.05,adaptive_joint,16,0.17578125,energy,0.16650390625,0.05000000348636695,0.05014079814414462,-2.996689115553517e-09,0.9987452740007038
